codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_granel,precio_fraccionado,proveedor,descripcion
109MA00000U0040,bulón,,8,,,G8,métrico,,,683.0187704388726,723.9998966652049,efepe,Bulon G8 MA. 8 18 2.50 40
109MA00000U0045,bulón,,8,,,G8,métrico,,,622.7631179557441,660.1289050330887,efepe,Bulon G8 MA. 8 18 2.50 45
109MA00000U0050,bulón,,8,,,G8,métrico,,,831.38904822072,881.2723911139633,efepe,Bulon G8 MA. 8 18 2.50 50
109MA00000U0055,bulón,,8,,,G8,métrico,,,879.9373138102511,932.7335526388662,efepe,Bulon G8 MA. 8 18 2.50 55
109MA00000U0060,bulón,,8,,,G8,métrico,,,977.0338449893136,1035.6558756886725,efepe,Bulon G8 MA. 8 18 2.50 60
109MA00000U0065,bulón,,8,,,G8,métrico,,,1150.0915171196832,1219.0970081468645,efepe,Bulon G8 MA. 8 18 2.50 65
109MA00000U0070,bulón,,8,,,G8,métrico,,,1111.6381662968402,1178.3364562746506,efepe,Bulon G8 MA. 8 18 2.50 70
109MA00000U0075,bulón,,8,,,G8,métrico,,,1173.0546395729089,1243.4379179472835,efepe,Bulon G8 MA. 8 18 2.50 75
109MA00000U0080,bulón,,8,,,G8,métrico,,,1234.471112848977,1308.5393796199155,efepe,Bulon G8 MA. 8 18 2.50 80
109MA00000U0090,bulón,,8,,,G8,métrico,,,1351.162412073507,1432.2321567979177,efepe,Bulon G8 MA. 8 18 2.50 90
109MA00000U0100,bulón,,8,,,G8,métrico,,,1473.995358625644,1562.4350801431826,efepe,Bulon G8 MA. 8 18 2.50 100
109MA00000U0110,bulón,,8,,,G8,métrico,,,1596.7698922348802,1692.576085768973,efepe,Bulon G8 MA. 8 18 2.50 110
109MA00000U0120,bulón,,8,,,G8,métrico,,,1375.6786763869736,1458.219396970192,efepe,Bulon G8 MA. 8 18 2.50 120
109MA00000U0130,bulón,,8,,,G8,métrico,,,1926.9537881685603,2042.5710154586736,efepe,Bulon G8 MA. 8 18 2.50 130
109MA00000U0140,bulón,,8,,,G8,métrico,,,2057.59472295965,2181.050406337229,efepe,Bulon G8 MA. 8 18 2.50 140
109MA00000U0150,bulón,,8,,,G8,métrico,,,1750.5885262005906,1855.623837772626,efepe,Bulon G8 MA. 8 18 2.50 150
109MA00000U0160,bulón,,8,,,G8,métrico,,,1855.1012740334616,1966.4073504754688,efepe,Bulon G8 MA. 8 18 2.50 160
109MA00000U0170,bulón,,8,,,G8,métrico,,,2765.8837736577266,2931.83680007719,efepe,Bulon G8 MA. 8 18 2.50 170
109MA00000U0180,bulón,,8,,,G8,métrico,,,2959.495637813768,3137.065376082593,efepe,Bulon G8 MA. 8 18 2.50 180
109MA00000U0190,bulón,,8,,,G8,métrico,,,2533.3282659685856,2685.3279619267005,efepe,Bulon G8 MA. 8 18 2.50 190
109MA00000U0200,bulón,,8,,,G8,métrico,,,2710.6612445863866,2873.30091926157,efepe,Bulon G8 MA. 8 18 2.50 200
109MA00000V0030,bulón,,8,,,G8,métrico,,,971.686485888845,1029.9876750421756,efepe,Bulon G8 MA. 8 20 2.50 30
109MA00000V0035,bulón,,8,,,G8,métrico,,,838.5082792934915,888.8187760511009,efepe,Bulon G8 MA. 8 20 2.50 35
109MA00000V0040,bulón,,8,,,G8,métrico,,,1054.2225695999998,1117.4759237759995,efepe,Bulon G8 MA. 8 20 2.50 40
109MA00000V0045,bulón,,8,,,G8,métrico,,,1081.9652688,1146.883184928,efepe,Bulon G8 MA. 8 20 2.50 45
109MA00000V0050,bulón,,8,,,G8,métrico,,,1116.6436428000002,1183.6422613680002,efepe,Bulon G8 MA. 8 20 2.50 50
109MA00000V0060,bulón,,8,,,G8,métrico,,,1192.0052980418398,1263.5256159243502,efepe,Bulon G8 MA. 8 20 2.50 60
109MA00000V0065,bulón,,8,,,G8,métrico,,,1311.804825483231,1390.513115012225,efepe,Bulon G8 MA. 8 20 2.50 65
109MA00000V0070,bulón,,8,,,G8,métrico,,,1418.67632828796,1503.7969079852378,efepe,Bulon G8 MA. 8 20 2.50 70
109MA00000V0075,bulón,,8,,,G8,métrico,,,1193.8990399098675,1265.5329823044594,efepe,Bulon G8 MA. 8 20 2.50 75
109MA00000V0080,bulón,,8,,,G8,métrico,,,1550.7641741515204,1643.8100246006115,efepe,Bulon G8 MA. 8 20 2.50 80
109MA00000V0090,bulón,,8,,,G8,métrico,,,1705.64056670544,1807.9790007077663,efepe,Bulon G8 MA. 8 20 2.50 90
109MA00000V0100,bulón,,8,,,G8,métrico,,,1852.3623358844025,1963.5040760374663,efepe,Bulon G8 MA. 8 20 2.50 100
109MA00000V0110,bulón,,8,,,G8,métrico,,,1999.084105063365,2119.0291513671677,efepe,Bulon G8 MA. 8 20 2.50 110
109MA00000V0120,bulón,,8,,,G8,métrico,,,2134.5510191472,2262.624080296032,efepe,Bulon G8 MA. 8 20 2.50 120
109MA00000V0130,bulón,,8,,,G8,métrico,,,2219.689806235692,2352.8711946098338,efepe,Bulon G8 MA. 8 20 2.50 130
109MA00000V0140,bulón,,8,,,G8,métrico,,,2365.642012673108,2507.580533433494,efepe,Bulon G8 MA. 8 20 2.50 140
109MA00000V0150,bulón,,8,,,G8,métrico,,,2566.326296524553,2720.305874316027,efepe,Bulon G8 MA. 8 20 2.50 150
109MA00000V0160,bulón,,8,,,G8,métrico,,,3236.1426724962635,3430.3112328460397,efepe,Bulon G8 MA. 8 20 2.50 160
109MA00000V0170,bulón,,8,,,G8,métrico,,,2722.124485142271,2885.4519542508074,efepe,Bulon G8 MA. 8 20 2.50 170
109MA00000V0180,bulón,,8,,,G8,métrico,,,3325.1275681802404,3524.6352222710548,efepe,Bulon G8 MA. 8 20 2.50 180
109MA00000V0190,bulón,,8,,,G8,métrico,,,3906.4855398609607,4140.874672252618,efepe,Bulon G8 MA. 8 20 2.50 190
109MA00000V0200,bulón,,8,,,G8,métrico,,,4373.270699776999,4635.666941763619,efepe,Bulon G8 MA. 8 20 2.50 200
109MA00000X0050,bulón,,8,,,G8,métrico,,,1370.0756412086544,1452.2801796811736,efepe,Bulon G8 MA. 8 24 3.00 50
109MA00000X0055,bulón,,8,,,G8,métrico,,,1815.08274077952,1923.9877052262912,efepe,Bulon G8 MA. 8 24 3.00 55
109MA00000X0060,bulón,,8,,,G8,métrico,,,2042.32527062916,2164.864786866909,efepe,Bulon G8 MA. 8 24 3.00 60
109MA00000X0065,bulón,,8,,,G8,métrico,,,2157.2060671020504,2286.6384311281736,efepe,Bulon G8 MA. 8 24 3.00 65
109MA00000X0070,bulón,,8,,,G8,métrico,,,2288.772684,2426.09904504,efepe,Bulon G8 MA. 8 24 3.00 70
109MA00000X0075,bulón,,8,,,G8,métrico,,,2413.6928567415,2558.51442814599,efepe,Bulon G8 MA. 8 24 3.00 75
109MA00000X0080,bulón,,8,,,G8,métrico,,,2996.082176541351,3175.847107133832,efepe,Bulon G8 MA. 8 24 3.00 80
109MA00000X0090,bulón,,8,,,G8,métrico,,,3356.866941255756,3558.278957731101,efepe,Bulon G8 MA. 8 24 3.00 90
109MA00000X0100,bulón,,8,,,G8,métrico,,,3639.220235380072,3857.573449502876,efepe,Bulon G8 MA. 8 24 3.00 100
109MA00000X0110,bulón,,8,,,G8,métrico,,,3921.5735295043855,4156.86794127465,efepe,Bulon G8 MA. 8 24 3.00 110
109MA00000X0120,bulón,,8,,,G8,métrico,,,4196.083676569694,4447.848697163876,efepe,Bulon G8 MA. 8 24 3.00 120
109MA00000X0130,bulón,,8,,,G8,métrico,,,4392.162353044913,4655.692094227608,efepe,Bulon G8 MA. 8 24 3.00 130
109MA00000X0140,bulón,,8,,,G8,métrico,,,4666.672500110221,4946.6728501168345,efepe,Bulon G8 MA. 8 24 3.00 140
109MA00000X0150,bulón,,8,,,G8,métrico,,,3952.9461177404223,4190.122884804848,efepe,Bulon G8 MA. 8 24 3.00 150
109MA00000X0160,bulón,,8,,,G8,métrico,,,5372.555735421012,5694.909079546273,efepe,Bulon G8 MA. 8 24 3.00 160
109MA00000X0170,bulón,,8,,,G8,métrico,,,5789.668556286477,6137.048669663665,efepe,Bulon G8 MA. 8 24 3.00 170
109MA00000X0180,bulón,,8,,,G8,métrico,,,4863.32158728064,5155.120882517479,efepe,Bulon G8 MA. 8 24 3.00 180
109MA00000X0190,bulón,,8,,,G8,métrico,,,6368.635411915124,6750.753536630031,efepe,Bulon G8 MA. 8 24 3.00 190
109MA00000X0200,bulón,,8,,,G8,métrico,,,6658.118839729448,7057.605970113215,efepe,Bulon G8 MA. 8 24 3.00 200
110MB00000Q0020,bulón,,8,,,G8,métrico,,,187.329828195404,198.56961788712823,efepe,Bulon G8 MB. 8 10 1.25 20
110MB00000Q0025,bulón,,8,,,G8,métrico,,,207.5162320957708,219.96720602151703,efepe,Bulon G8 MB. 8 10 1.25 25
110MB00000Q0030,bulón,,8,,,G8,métrico,,,221.08129835720004,234.34617625863208,efepe,Bulon G8 MB. 8 10 1.25 30
110MB00000Q0035,bulón,,8,,,G8,métrico,,,249.15032326808003,264.09934266416485,efepe,Bulon G8 MB. 8 10 1.25 35
110MB00000Q0040,bulón,,8,,,G8,métrico,,,294.5979392388048,312.27381559313307,efepe,Bulon G8 MB. 8 10 1.25 40
110MB00000Q0045,bulón,,8,,,G8,métrico,,,308.3945369442033,326.8982091608555,efepe,Bulon G8 MB. 8 10 1.25 45
110MB00000Q0050,bulón,,8,,,G8,métrico,,,327.39650292556007,347.04029310109365,efepe,Bulon G8 MB. 8 10 1.25 50
110MB00000Q0055,bulón,,8,,,G8,métrico,,,279.12344191025846,295.870848424874,efepe,Bulon G8 MB. 8 10 1.25 55
110MB00000Q0060,bulón,,8,,,G8,métrico,,,373.59844251116215,396.0143490618319,efepe,Bulon G8 MB. 8 10 1.25 60
110MB00000Q0065,bulón,,8,,,G8,métrico,,,412.88630191488,437.6594800297728,efepe,Bulon G8 MB. 8 10 1.25 65
110MB00000Q0070,bulón,,8,,,G8,métrico,,,436.8448880994959,463.0555813854656,efepe,Bulon G8 MB. 8 10 1.25 70
110MB00000Q0075,bulón,,8,,,G8,métrico,,,448.8241811918039,475.75363206331207,efepe,Bulon G8 MB. 8 10 1.25 75
110MB00000Q0080,bulón,,8,,,G8,métrico,,,497.5399731005227,527.392371486554,efepe,Bulon G8 MB. 8 10 1.25 80
110MB00000Q0090,bulón,,8,,,G8,métrico,,,437.6435076389831,463.9021180973221,efepe,Bulon G8 MB. 8 10 1.25 90
110MB00000Q0100,bulón,,8,,,G8,métrico,,,620.5273821815508,657.7590251124439,efepe,Bulon G8 MB. 8 10 1.25 100
110MB00000Q0110,bulón,,8,,,G8,métrico,,,536.0334349038055,568.1954409980339,efepe,Bulon G8 MB. 8 10 1.25 110
110MB00000Q0120,bulón,,8,,,G8,métrico,,,575.0060684307807,609.5064325366276,efepe,Bulon G8 MB. 8 10 1.25 120
110MB00000Q0130,bulón,,8,,,G8,métrico,,,723.5193076753244,766.9304661358439,efepe,Bulon G8 MB. 8 10 1.25 130
110MB00000Q0140,bulón,,8,,,G8,métrico,,,620.8985715449744,658.1524858376729,efepe,Bulon G8 MB. 8 10 1.25 140
110MB00000Q0150,bulón,,8,,,G8,métrico,,,724.3816668024701,767.8445668106183,efepe,Bulon G8 MB. 8 10 1.25 150
110MB00000R0020,bulón,,8,,,G8,métrico,,,201.6542693399776,213.75352550037624,efepe,Bulon G8 MB. 8 12 1.25 20
110MB00000R0025,bulón,,8,,,G8,métrico,,,279.5661461304234,296.3401148982488,efepe,Bulon G8 MB. 8 12 1.25 25
110MB00000R0030,bulón,,8,,,G8,métrico,,,307.0644555858749,325.4883229210275,efepe,Bulon G8 MB. 8 12 1.25 30
110MB00000R0035,bulón,,8,,,G8,métrico,,,341.28010664492,361.7569130436152,efepe,Bulon G8 MB. 8 12 1.25 35
110MB00000R0040,bulón,,8,,,G8,métrico,,,369.6509490279601,391.83000596963774,efepe,Bulon G8 MB. 8 12 1.25 40
110MB00000R0045,bulón,,8,,,G8,métrico,,,418.0019170442756,443.0820320669321,efepe,Bulon G8 MB. 8 12 1.25 45
110MB00000R0050,bulón,,8,,,G8,métrico,,,453.0953615722465,480.2810832665813,efepe,Bulon G8 MB. 8 12 1.25 50
110MB00000R0055,bulón,,8,,,G8,métrico,,,511.0524347349199,541.7155808190151,efepe,Bulon G8 MB. 8 12 1.25 55
110MB00000R0060,bulón,,8,,,G8,métrico,,,546.9730531507929,579.7914363398405,efepe,Bulon G8 MB. 8 12 1.25 60
110MB00000R0065,bulón,,8,,,G8,métrico,,,573.9135169626976,608.3483279804594,efepe,Bulon G8 MB. 8 12 1.25 65
110MB00000R0070,bulón,,8,,,G8,métrico,,,594.5804201552,630.255245364512,efepe,Bulon G8 MB. 8 12 1.25 70
110MB00000R0075,bulón,,8,,,G8,métrico,,,503.68204802437833,533.902970905841,efepe,Bulon G8 MB. 8 12 1.25 75
110MB00000R0080,bulón,,8,,,G8,métrico,,,641.541925897043,680.0344414508656,efepe,Bulon G8 MB. 8 12 1.25 80
110MB00000R0090,bulón,,8,,,G8,métrico,,,741.4900747290801,785.9794792128249,efepe,Bulon G8 MB. 8 12 1.25 90
110MB00000R0100,bulón,,8,,,G8,métrico,,,782.1625260855274,829.092277650659,efepe,Bulon G8 MB. 8 12 1.25 100
110MB00000R0110,bulón,,8,,,G8,métrico,,,703.6875581798851,745.9088116706781,efepe,Bulon G8 MB. 8 12 1.25 110
110MB00000R0120,bulón,,8,,,G8,métrico,,,953.44139455344,1010.6478782266464,efepe,Bulon G8 MB. 8 12 1.25 120
110MB00000R0130,bulón,,8,,,G8,métrico,,,1038.17664986236,1100.467248854102,efepe,Bulon G8 MB. 8 12 1.25 130
110MB00000R0140,bulón,,8,,,G8,métrico,,,868.8739961924986,921.0064359640484,efepe,Bulon G8 MB. 8 12 1.25 140
110MB00000R0150,bulón,,8,,,G8,métrico,,,926.3730106464136,981.9553912851984,efepe,Bulon G8 MB. 8 12 1.25 150
110MB00000R1020,bulón,,8,,,G8,métrico,,,253.55654245831872,268.76993500581784,efepe,Bulon G8 MB. 8 12 1.50 20
110MB00000R1025,bulón,,8,,,G8,métrico,,,275.86116955424006,292.4128397274945,efepe,Bulon G8 MB. 8 12 1.50 25
110MB00000R1030,bulón,,8,,,G8,métrico,,,312.83380989384005,331.60383848747045,efepe,Bulon G8 MB. 8 12 1.50 30
110MB00000R1035,bulón,,8,,,G8,métrico,,,341.58192411708006,362.0768395641049,efepe,Bulon G8 MB. 8 12 1.50 35
110MB00000R1040,bulón,,8,,,G8,métrico,,,373.6090068000001,396.0255472080001,efepe,Bulon G8 MB. 8 12 1.50 40
110MB00000R1045,bulón,,8,,,G8,métrico,,,417.5630076,442.616788056,efepe,Bulon G8 MB. 8 12 1.50 45
110MB00000R1050,bulón,,8,,,G8,métrico,,,449.1798529421201,476.1306441186473,efepe,Bulon G8 MB. 8 12 1.50 50
110MB00000R1055,bulón,,8,,,G8,métrico,,,385.8726253462508,409.0249828670258,efepe,Bulon G8 MB. 8 12 1.50 55
110MB00000R1060,bulón,,8,,,G8,métrico,,,501.8081758,531.9166663479999,efepe,Bulon G8 MB. 8 12 1.50 60
110MB00000R1065,bulón,,8,,,G8,métrico,,,534.7736764,566.8600969839999,efepe,Bulon G8 MB. 8 12 1.50 65
110MB00000R1070,bulón,,8,,,G8,métrico,,,581.7531775884,616.658368243704,efepe,Bulon G8 MB. 8 12 1.50 70
110MB00000R1075,bulón,,8,,,G8,métrico,,,614.9100944457698,651.804700112516,efepe,Bulon G8 MB. 8 12 1.50 75
110MB00000R1080,bulón,,8,,,G8,métrico,,,648.0670113031397,686.951031981328,efepe,Bulon G8 MB. 8 12 1.50 80
110MB00000R1090,bulón,,8,,,G8,métrico,,,706.9268462000001,749.3424569720002,efepe,Bulon G8 MB. 8 12 1.50 90
110MB00000R1100,bulón,,8,,,G8,métrico,,,807.4371923960402,855.8834239398027,efepe,Bulon G8 MB. 8 12 1.50 100
110MB00000R1110,bulón,,8,,,G8,métrico,,,895.3758965183811,949.098450309484,efepe,Bulon G8 MB. 8 12 1.50 110
110MB00000R1120,bulón,,8,,,G8,métrico,,,943.5458838400002,1000.1586368704002,efepe,Bulon G8 MB. 8 12 1.50 120
110MB00000R1130,bulón,,8,,,G8,métrico,,,1018.2676852,1079.363746312,efepe,Bulon G8 MB. 8 12 1.50 130
110MB00000R1140,bulón,,8,,,G8,métrico,,,1118.00737124868,1185.087813523601,efepe,Bulon G8 MB. 8 12 1.50 140
110MB00000R1150,bulón,,8,,,G8,métrico,,,1222.81348845624,1296.1822977636143,efepe,Bulon G8 MB. 8 12 1.50 150
110MB00000S0020,bulón,,8,,,G8,métrico,,,335.2225127680001,355.33586353408015,efepe,Bulon G8 MB. 8 14 1.50 20
110MB00000S0025,bulón,,8,,,G8,métrico,,,363.3812038405121,385.18407607094287,efepe,Bulon G8 MB. 8 14 1.50 25
110MB00000S0030,bulón,,8,,,G8,métrico,,,496.96737517856,526.7854176892736,efepe,Bulon G8 MB. 8 14 1.50 30
110MB00000S0035,bulón,,8,,,G8,métrico,,,506.932626239936,537.3485838143322,efepe,Bulon G8 MB. 8 14 1.50 35
110MB00000S0040,bulón,,8,,,G8,métrico,,,519.4279938823462,550.5936735152869,efepe,Bulon G8 MB. 8 14 1.50 40
110MB00000S0045,bulón,,8,,,G8,métrico,,,557.6774779679386,591.1381266460148,efepe,Bulon G8 MB. 8 14 1.50 45
110MB00000S0050,bulón,,8,,,G8,métrico,,,646.4162810465132,685.201257909304,efepe,Bulon G8 MB. 8 14 1.50 50
110MB00000S0055,bulón,,8,,,G8,métrico,,,689.2557032223767,730.6110454157193,efepe,Bulon G8 MB. 8 14 1.50 55
110MB00000S0060,bulón,,8,,,G8,métrico,,,732.0951253982406,776.020832922135,efepe,Bulon G8 MB. 8 14 1.50 60
110MB00000S0065,bulón,,8,,,G8,métrico,,,618.1116628231748,655.1983625925653,efepe,Bulon G8 MB. 8 14 1.50 65
110MB00000S0070,bulón,,8,,,G8,métrico,,,818.5389594316796,867.6512969975804,efepe,Bulon G8 MB. 8 14 1.50 70
110MB00000S0075,bulón,,8,,,G8,métrico,,,860.6133919258313,912.2501954413812,efepe,Bulon G8 MB. 8 14 1.50 75
110MB00000S0080,bulón,,8,,,G8,métrico,,,902.6878244199828,956.849093885182,efepe,Bulon G8 MB. 8 14 1.50 80
110MB00000S0090,bulón,,8,,,G8,métrico,,,972.15407782736,1030.4833224970016,efepe,Bulon G8 MB. 8 14 1.50 90
110MB00000S0100,bulón,,8,,,G8,métrico,,,1086.9201716162002,1152.135381913172,efepe,Bulon G8 MB. 8 14 1.50 100
110MB00000S0110,bulón,,8,,,G8,métrico,,,1180.0847577547318,1250.8898432200156,efepe,Bulon G8 MB. 8 14 1.50 110
110MB00000S0120,bulón,,8,,,G8,métrico,,,1281.013059404807,1357.8738429690957,efepe,Bulon G8 MB. 8 14 1.50 120
110MB00000S0130,bulón,,8,,,G8,métrico,,,1316.2259960897602,1395.1995558551455,efepe,Bulon G8 MB. 8 14 1.50 130
110MB00000S0140,bulón,,8,,,G8,métrico,,,1125.1851943715894,1192.6963060338849,efepe,Bulon G8 MB. 8 14 1.50 140
110MB00000S0150,bulón,,8,,,G8,métrico,,,1504.25828124544,1594.5137781201663,efepe,Bulon G8 MB. 8 14 1.50 150
110MB00000T0025,bulón,,8,,,G8,métrico,,,519.0698815129663,550.2140744037442,efepe,Bulon G8 MB. 8 16 1.50 25
110MB00000T0030,bulón,,8,,,G8,métrico,,,569.887911870879,604.0811865831317,efepe,Bulon G8 MB. 8 16 1.50 30
110MB00000T0035,bulón,,8,,,G8,métrico,,,619.2539985042799,656.4092384145367,efepe,Bulon G8 MB. 8 16 1.50 35
110MB00000T0040,bulón,,8,,,G8,métrico,,,654.826619754819,694.1162169401082,efepe,Bulon G8 MB. 8 16 1.50 40
110MB00000T0045,bulón,,8,,,G8,métrico,,,761.1836647875201,806.8546846747713,efepe,Bulon G8 MB. 8 16 1.50 45
110MB00000T0050,bulón,,8,,,G8,métrico,,,804.9478179991228,853.2446870790701,efepe,Bulon G8 MB. 8 16 1.50 50
110MB00000T0055,bulón,,8,,,G8,métrico,,,898.7281463097002,952.6518350882822,efepe,Bulon G8 MB. 8 16 1.50 55
110MB00000T0060,bulón,,8,,,G8,métrico,,,961.2483651834184,1018.9232670944236,efepe,Bulon G8 MB. 8 16 1.50 60
110MB00000T0070,bulón,,8,,,G8,métrico,,,1086.288802930855,1151.466131106706,efepe,Bulon G8 MB. 8 16 1.50 70
110MB00000T0075,bulón,,8,,,G8,métrico,,,1148.809021804573,1217.7375631128473,efepe,Bulon G8 MB. 8 16 1.50 75
110MB00000T0080,bulón,,8,,,G8,métrico,,,1211.3292406782916,1284.008995118989,efepe,Bulon G8 MB. 8 16 1.50 80
110MB00000T0090,bulón,,8,,,G8,métrico,,,1141.7527349656707,1210.257899063611,efepe,Bulon G8 MB. 8 16 1.50 90
110MB00000T0100,bulón,,8,,,G8,métrico,,,1228.552650489377,1302.2658095187394,efepe,Bulon G8 MB. 8 16 1.50 100
110MB00000T0110,bulón,,8,,,G8,métrico,,,1275.291066540603,1351.8085305330392,efepe,Bulon G8 MB. 8 16 1.50 110
110MB00000T0120,bulón,,8,,,G8,métrico,,,1315.3525660130824,1394.2737199738674,efepe,Bulon G8 MB. 8 16 1.50 120
110MB00000T0130,bulón,,8,,,G8,métrico,,,1491.3803667254926,1580.863188729022,efepe,Bulon G8 MB. 8 16 1.50 130
110MB00000T0140,bulón,,8,,,G8,métrico,,,1988.5071556339904,2107.81758497203,efepe,Bulon G8 MB. 8 16 1.50 140
110MB00000T0150,bulón,,8,,,G8,métrico,,,1683.1292710187706,1784.1170272798968,efepe,Bulon G8 MB. 8 16 1.50 150
110MB00000U0025,bulón,,8,,,G8,métrico,,,784.7254276159999,831.8089532729599,efepe,Bulon G8 MB. 8 18 1.50 25
110MB00000U0030,bulón,,8,,,G8,métrico,,,678.0027694602239,718.6829356278374,efepe,Bulon G8 MB. 8 18 1.50 30
110MB00000U0035,bulón,,8,,,G8,métrico,,,918.12875031072,973.2164753293632,efepe,Bulon G8 MB. 8 18 1.50 35
110MB00000U0040,bulón,,8,,,G8,métrico,,,784.725427616,831.80895327296,efepe,Bulon G8 MB. 8 18 1.50 40
110MB00000U0045,bulón,,8,,,G8,métrico,,,1051.5320730054402,1114.6239973857666,efepe,Bulon G8 MB. 8 18 1.50 45
110MB00000U0050,bulón,,8,,,G8,métrico,,,1075.0738358339204,1139.5782659839556,efepe,Bulon G8 MB. 8 18 1.50 50
110MB00000U0060,bulón,,8,,,G8,métrico,,,1326.1859726710402,1405.7571310313026,efepe,Bulon G8 MB. 8 18 1.50 60
110MB00000U0070,bulón,,8,,,G8,métrico,,,1483.13105819424,1572.1189216858943,efepe,Bulon G8 MB. 8 18 1.50 70
110MB00000U0080,bulón,,8,,,G8,métrico,,,1640.0761437174403,1738.480712340487,efepe,Bulon G8 MB. 8 18 1.50 80
110MB00000U0090,bulón,,8,,,G8,métrico,,,1535.3191084774403,1627.438254986087,efepe,Bulon G8 MB. 8 18 1.50 90
110MB00000U0100,bulón,,8,,,G8,métrico,,,1582.2502602649606,1677.1852758808582,efepe,Bulon G8 MB. 8 18 1.50 100
110MB00000U0110,bulón,,8,,,G8,métrico,,,1912.4664123418404,2027.2143970823508,efepe,Bulon G8 MB. 8 18 1.50 110
110MB00000U0120,bulón,,8,,,G8,métrico,,,1548.406541076768,1641.3109335413742,efepe,Bulon G8 MB. 8 18 1.50 120
110MB00000U0130,bulón,,8,,,G8,métrico,,,1652.8625378954384,1752.0342901691647,efepe,Bulon G8 MB. 8 18 1.50 130
110MB00000U0140,bulón,,8,,,G8,métrico,,,1751.1740643130108,1856.2445081717915,efepe,Bulon G8 MB. 8 18 1.50 140
110MB00000U0150,bulón,,8,,,G8,métrico,,,2311.8569884132294,2450.568407718023,efepe,Bulon G8 MB. 8 18 1.50 150
110MB00000V0030,bulón,,8,,,G8,métrico,,,1084.1986864,1149.250607584,efepe,Bulon G8 MB. 8 20 1.50 30
110MB00000V0040,bulón,,8,,,G8,métrico,,,1156.6805698598866,1226.08140405148,efepe,Bulon G8 MB. 8 20 1.50 40
110MB00000V0045,bulón,,8,,,G8,métrico,,,1227.6425680108,1301.301122091448,efepe,Bulon G8 MB. 8 20 1.50 45
110MB00000V0050,bulón,,8,,,G8,métrico,,,1312.796965791896,1391.56478373941,efepe,Bulon G8 MB. 8 20 1.50 50
110MB00000V0060,bulón,,8,,,G8,métrico,,,1129.71501056254,1197.4979111962923,efepe,Bulon G8 MB. 8 20 1.50 60
110MB00000V0065,bulón,,8,,,G8,métrico,,,1617.9335578408236,1715.009571311273,efepe,Bulon G8 MB. 8 20 1.50 65
110MB00000V0070,bulón,,8,,,G8,métrico,,,1703.0879556219193,1805.2732329592343,efepe,Bulon G8 MB. 8 20 1.50 70
110MB00000V0080,bulón,,8,,,G8,métrico,,,1504.394360799362,1594.6580224473237,efepe,Bulon G8 MB. 8 20 1.50 80
110MB00000V0090,bulón,,8,,,G8,métrico,,,1710.2530505808472,1812.868233615698,efepe,Bulon G8 MB. 8 20 1.50 90
110MB00000V0100,bulón,,8,,,G8,métrico,,,1851.7912340771927,1962.8987081218247,efepe,Bulon G8 MB. 8 20 1.50 100
110MB00000V0110,bulón,,8,,,G8,métrico,,,2351.597944548665,2492.693821221585,efepe,Bulon G8 MB. 8 20 1.50 110
110MB00000V0120,bulón,,8,,,G8,métrico,,,2067.570824571037,2191.6250740453,efepe,Bulon G8 MB. 8 20 1.50 120
110MB00000V0130,bulón,,8,,,G8,métrico,,,3004.5174809847604,3184.788529843846,efepe,Bulon G8 MB. 8 20 1.50 130
110MB00000V0140,bulón,,8,,,G8,métrico,,,2929.1385673128007,3104.8868813515687,efepe,Bulon G8 MB. 8 20 1.50 140
110MB00000V0150,bulón,,8,,,G8,métrico,,,3090.0802468354814,3275.48506164561,efepe,Bulon G8 MB. 8 20 1.50 150
112MA00000K0000,tuerca,autofrenante,5,,,,métrico,,natural,13.70809010844,14.5305755149464,efepe,Tca autofrenante MA 5 0.80
112MA00000M0000,tuerca,autofrenante,6,,,,métrico,,natural,15.201050417280005,16.113113442316802,efepe,Tca autofrenante MA 6 1.00
112MA00000O0000,tuerca,autofrenante,7,,,,métrico,,natural,27.8233512102,29.492752282812003,efepe,Tca autofrenante MA 7 1.00
112MA00000P0000,tuerca,autofrenante,8,,,,métrico,,natural,31.962922975620003,33.880698354157204,efepe,Tca autofrenante MA 8 1.25
112MA00000Q0000,tuerca,autofrenante,10,,,,métrico,,natural,72.06926581764,76.3934217666984,efepe,Tca autofrenante MA 10 1.50
112MA00000R0000,tuerca,autofrenante,12,,,,métrico,,natural,106.67880024984,113.07952826483042,efepe,Tca autofrenante MA 12 1.75
112MA00000S0000,tuerca,autofrenante,14,,,,métrico,,natural,161.25865154045582,170.93417063288317,efepe,Tca autofrenante MA 14 2.00
112MA00000T0000,tuerca,autofrenante,16,,,,métrico,,natural,224.14763182266003,237.5964897320196,efepe,Tca autofrenante MA 16 2.00
112MA00000U0000,tuerca,autofrenante,18,,,,métrico,,natural,237.33278663575769,251.57275383390316,efepe,Tca autofrenante MA 18 2.50
112MA00000V0000,tuerca,autofrenante,20,,,,métrico,,natural,428.5175314256735,454.2285833112139,efepe,Tca autofrenante MA 20 2.50
112MA00000W0000,tuerca,autofrenante,22,,,,métrico,,natural,464.50453653481617,492.37480872690514,efepe,Tca autofrenante MA 22 2.50
112MA00000X0000,tuerca,autofrenante,24,,,,métrico,,natural,619.3393820464215,656.4997449692069,efepe,Tca autofrenante MA 24 3.00
