codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,descripcion
RHT047042Z,bulón,,3/16,3,42,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X42 ZINC
RHT047028Z,bulón,,3/16,3,28,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X28 ZINC
RHT047048Z,bulón,,3/16,3,48,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X48 ZINC
RHT047039Z,bulón,,3/16,3,39,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X39 ZINC
RHT046068Z,bulón,,,4,68,4.6,imperial,NC,zinc,"REMACHE HO.TUBULAR 4,65X68ZINC"
RHT063050Z,bulón,,,6,50.8,,imperial,NC,zinc,"REMACHE HO.TUBULAR 6,35X50,8ZINC"
XJAN08014Z,otro,,9/16,8,9/16,,imperial,NC,zinc,AUTOPERF.C/FIJ.FLANGE PTA AGUJA Nª 8 x 9/16 ZINC
AS07015,arandela,,,,,,otro,,,"ARANDELA  SEGURIDAD 7( 6,5X15)"
BHG5NC220165D,bulón,hexagonal,7/8,6,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-6,1/2 DICRO"
BCRG2WH065050Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 2 ZINC
BCRG2WH065063Z,bulón,,1/4,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/2 ZINC"
BCRG2WH065070Z,bulón,,1/4,2,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,3/4 ZINC"
BCRG2WH065076Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 3 ZINC
BCRG2WH065082Z,bulón,,1/4,3,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 3,1/4 ZINC"
BCRG2WH065090Z,bulón,,1/4,3,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 3,1/2 ZINC"
BCRG2WH079025Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 1 ZINC
BCRG2WH079032Z,bulón,,5/16,1,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 1,1/4 ZINC"
BCRG2WH079038Z,bulón,,5/16,1,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 1,1/2 ZINC"
BCRG2WH079100Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 4 ZINC
BCRG2WH079110Z,bulón,,5/16,4,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 4,1/2 ZINC"
BCRG2WH079125Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 5 ZINC
BCRG2WH079140Z,bulón,,5/16,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 5,1/2 ZINC"
BCRG2WH079155Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 6 ZINC
BCRG2WH079175Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 7 ZINC
BCRG2WH079200Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 8 ZINC
BCRG2WH095032Z,bulón,,3/8,1,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 1,1/4 ZINC"
BCRG2WH095038Z,bulón,,3/8,1,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 1,1/2 ZINC"
BCRG2WH095044Z,bulón,,3/8,1,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 1,3/4 ZINC"
BCRG2WH095100Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 4 ZINC
BCRG2WH095140Z,bulón,,3/8,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 5,1/2 ZINC"
BCRG2WH095155Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 6 ZINC
BCRG2WH095175Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 7 ZINC
BCRG2WH095200Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 8 ZINC
BCRG2WH125025Z,bulón,,1/2,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 1 ZINC
BCRG2WH125032Z,bulón,,1/2,1,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 1,1/4 ZINC"
BCRG2WH125038Z,bulón,,1/2,1,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 1,1/2 ZINC"
BCRG2WH125044Z,bulón,,1/2,1,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 1,3/4 ZINC"
BCRG2WH125050Z,bulón,,1/2,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 2 ZINC
BCRG2WH125056Z,bulón,,1/2,2,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 2,1/4 ZINC"
BCRG2WH125063Z,bulón,,1/2,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 2,1/2 ZINC"
BCRG2WH125070Z,bulón,,1/2,2,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 2,3/4 ZINC"
BCRG2WH125082Z,bulón,,1/2,3,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 3,1/4 ZINC"
BCRG2WH125100Z,bulón,,1/2,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 4 ZINC
BCRG2WH125110Z,bulón,,1/2,4,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 4,1/2 ZINC"
BCRG2WH125140Z,bulón,,1/2,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 5,1/2 ZINC"
BCRG2WH125200Z,bulón,,1/2,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 8 ZINC
BCRG2WH047012Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 1/2 ZINC
BCRG2WH047016Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 5/8 ZINC
BCRG2WH047019Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 3/4 ZINC
BCRG2WH047022Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 7/8 ZINC
BCRG2WH047025Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 1 ZINC
BCRG2WH047032Z,bulón,,3/16,1,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 1,1/4 ZINC"
BCRG2WH047038Z,bulón,,3/16,1,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 1,1/2 ZINC"
BCRG2WH047044Z,bulón,,3/16,1,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 1,3/4 ZINC"
BCRG2WH047050Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 2 ZINC
BCRG2WH047056Z,bulón,,3/16,2,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 2,1/4 ZINC"
BCRG2WH047063Z,bulón,,3/16,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 2,1/2 ZINC"
BCRG2WH047070Z,bulón,,3/16,2,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 2,3/4 ZINC"
BCRG2WH047076Z,bulón,,3/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/16-WH- 3 ZINC
BCRG2WH065012Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 1/2 ZINC
BCRG2WH065016Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 5/8 ZINC
BCRG2WH065019Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 3/4 ZINC
BCRG2WH065022Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 7/8 ZINC
BCRG2WH065100Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 4 ZINC
BCRG2WH065110Z,bulón,,1/4,4,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 4,1/2 ZINC"
BCRG2WH065125Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 5 ZINC
BCRG2WH065140Z,bulón,,1/4,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 5,1/2 ZINC"
BCRG2WH065155Z,bulón,,1/4,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/4-WH- 6 ZINC
BCRG2WH079019Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 3/4 ZINC
BCRG2WH079022Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 7/8 ZINC
BCRG2WH079228Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 9 ZINC
BCRG2WH079254Z,bulón,,5/16,1,0,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 10 ZINC
BCRG2WH095025Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 1 ZINC
BCRG2WH095228Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 9 ZINC
BCRG2WH095254Z,bulón,,3/8,1,0,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 10 ZINC
BCRG2WH110025Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 1 ZINC
BCRG2WH110032Z,bulón,,7/16,1,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 1,1/4 ZINC"
BCRG2WH110038Z,bulón,,7/16,1,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 1,1/2 ZINC"
BCRG2WH110044Z,bulón,,7/16,1,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 1,3/4 ZINC"
BCRG2WH110050Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 2 ZINC
BCRG2WH110056Z,bulón,,7/16,2,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 2,1/4 ZINC"
BCRG2WH110063Z,bulón,,7/16,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 2,1/2 ZINC"
BCRG2WH110070Z,bulón,,7/16,2,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 2,3/4 ZINC"
BCRG2WH110076Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 3 ZINC
BCRG2WH110082Z,bulón,,7/16,3,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 3,1/4 ZINC"
BCRG2WH110090Z,bulón,,7/16,3,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 3,1/2 ZINC"
BCRG2WH110100Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 4 ZINC
BCRG2WH110110Z,bulón,,7/16,4,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 4,1/2 ZINC"
BCRG2WH110125Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 5 ZINC
BCRG2WH110140Z,bulón,,7/16,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 5,1/2 ZINC"
BCRG2WH110155Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 6 ZINC
BCRG2WH110175Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 7 ZINC
BCRG2WH110200Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 8 ZINC
BCRG2WH110228Z,bulón,,7/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 9 ZINC
BCRG2WH110254Z,bulón,,7/16,1,0,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 10 ZINC
BCRG2WH110280Z,bulón,,7/16,1,1,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 11 ZINC
BCRG2WH110305Z,bulón,,7/16,1,2,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 7/16-WH- 12 ZINC
BCRG2WH125228Z,bulón,,1/2,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 9 ZINC
BCRG2WH125254Z,bulón,,1/2,1,0,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 10 ZINC
BCRG2WH140056Z,bulón,,9/16,2,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 9/16-WH- 2,1/4 ZINC"
BCRG2WH140110Z,bulón,,9/16,4,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 9/16-WH- 4,1/2 ZINC"
BCRG2WH140125Z,bulón,,9/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 5 ZINC
BCRG2WH140155Z,bulón,,9/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 6 ZINC
BCRG2WH140175Z,bulón,,9/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 7 ZINC
BCRG2WH140228Z,bulón,,9/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 9 ZINC
BCRG2WH140254Z,bulón,,9/16,1,0,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 10 ZINC
BCRG2WH140280Z,bulón,,9/16,1,1,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 11 ZINC
BCRG2WH140305Z,bulón,,9/16,1,2,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 9/16-WH- 12 ZINC
BCRG2WH160050Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 2 ZINC
BCRG2WH160056Z,bulón,,5/8,2,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 2,1/4 ZINC"
BCRG2WH160063Z,bulón,,5/8,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 2,1/2 ZINC"
BCRG2WH160070Z,bulón,,5/8,2,3/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 2,3/4 ZINC"
BCRG2WH160076Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 3 ZINC
BCRG2WH160082Z,bulón,,5/8,3,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 3,1/4 ZINC"
BCRG2WH160090Z,bulón,,5/8,3,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 3,1/2 ZINC"
BCRG2WH160100Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 4 ZINC
BCRG2WH160110Z,bulón,,5/8,4,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 4,1/2 ZINC"
BCRG2WH160125Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 5 ZINC
BCRG2WH160140Z,bulón,,5/8,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 5,1/2 ZINC"
BCRG2WH160155Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 6 ZINC
BCRG2WH160175Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 7 ZINC
BCRG2WH160200Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 8 ZINC
BCRG2WH160228Z,bulón,,5/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 9 ZINC
BCRG2WH160254Z,bulón,,5/8,1,0,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 10 ZINC
BCRG2WH160305Z,bulón,,5/8,1,2,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/8-WH- 12 ZINC
FM03010D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 2,5 x 10 DICRO"
FM03012D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 2,5 x 12 DICRO"
FM03016D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 2,5 x 16 DICRO"
FM03020D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 2,5 x 20 DICRO"
FM04010D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 3 x 10 DICRO
FM05045D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 3,5 x 45 DICRO"
FM05050D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 3,5 x 50 DICRO"
FM06060D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 4 x 60 DICRO
FM06070D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 4 x 70 DICRO
FM08016D,tornillo,,,,,,otro,,dicro,"TOR. FIX. P/MAD.F 4,5 x 16 DICRO"
FM10100D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 5 x 100 DICRO
FM10110D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 5 x 110 DICRO
FM10120D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 5 x 120 DICRO
FM12025D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 25 DICRO
FM12030D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 30 DICRO
FM12035D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 35 DICRO
FM12045D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 45 DICRO
FM12110D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 110 DICRO
FM12120D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 120 DICRO
FM12130D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 6 x 130 DICRO
BHG5WH125019D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-3/4 DICRO
BHG5WH125022D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-7/8 DICRO
BHG5WH125025D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-1 DICRO
BHG5WH125032D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-1,1/4 DICRO"
BHG5WH125038D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-1,1/2 DICRO"
BHG5WH125044D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-1,3/4 DICRO"
BHG5WH125050D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-2 DICRO
BHG5WH125056D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-2,1/4 DICRO"
BHG5WH125063D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-2,1/2 DICRO"
BHG5WH125070D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-2,3/4 DICRO"
BHG5WH125076D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-3 DICRO
BHG5WH125082D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-3,1/4 DICRO"
BHG5WH125090D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-3,1/2 DICRO"
BHG5WH125100D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-4 DICRO
BHG5WH125110D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-4,1/2 DICRO"
BHG5WH125125D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-5 DICRO
BHG5WH125140D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,"BULON HEXAGONAL G5 1/2-WHT-5,1/2 DICRO"
BHG5WH125155D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-6 DICRO
BHG5WH125175D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-7 DICRO
BHG5WH125200D,bulón,hexagonal,1/2,5,,G5,imperial,WH,dicro,BULON HEXAGONAL G5 1/2-WHT-8 DICRO
VR1010WH125N,varilla,,1/2,1010,,,imperial,WH,natural,VARILLA ROSCADA 1010 1/2-WHT(13) NAT
VR1010WH125Z,varilla,,1/2,1010,,,imperial,NC,zinc,VARILLA ROSCADA 1010 1/2-WHT(12) ZINC
FM10020D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 5 x 20 DICRO
FM10065D,tornillo,,,,,,otro,,dicro,TOR. FIX. P/MAD.F 5 x 65 DICRO
TUHG2MA10D,tuerca,hexagonal,M10,1.5,,G2,métrico,,dicro,"TUERCA HEXAGONAL G2 M10-1,5 DICRO"
6,otro,,,,,,otro,,,MARTILLO
7,otro,,,,,,otro,,,METRO
8,otro,,,,,,otro,,,DESARMADOR
CONJ-GOL-MB,otro,,,,,,otro,,,CONJ-GOL (MB)
PAFG5MA08030F,prisionero,allen,M8,1.25,,G5,métrico,,fosforado,"PRIS ALLEN C/FRES.G5 M8-1,25-30 FOSF"
BHG5MC12020D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-20 DICRO"
BHG5MC12025D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-25 DICRO"
BHG5MC12030D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-30 DICRO"
BHG5MC12035D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-35 DICRO"
BHG5MC12040D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-40 DICRO"
BHG5MC12045D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-45 DICRO"
BHG5MC12050D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-50 DICRO"
BHG5MC12055D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-55 DICRO"
BHG5MC12060D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-60 DICRO"
BHG5MC12065D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-65 DICRO"
BHG5MC12070D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-70 DICRO"
BHG5MC12075D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-75 DICRO"
BHG5MC12080D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-80 DICRO"
BHG5MC12085D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-85 DICRO"
BHG5MC12090D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-90 DICRO"
BHG5MC12095D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-95 DICRO"
BHG5MC12100D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-100 DICRO"
BHG5MC12110D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-110 DICRO"
BHG5MC12120D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-120 DICRO"
BHG5MC12130D,bulón,hexagonal,M12,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M12-1,25-130 DICRO"
