tipo_de_producto,codigo_de_producto,descripcion,unid_de_medida,cant_minimo,precio,fecha_de_vigencia,proveedor,hoja_origen
TOR,TFP-60--800,FIX PHILLIPS 6.0 x 80.0,UN,1200,111.2843,2025-09-24,borroni,FIJACIONES
TOR,TFP-60--900,FIX PHILLIPS 6.0 x 90.0,UN,1200,130.4092,2025-09-24,borroni,FIJACIONES
TOR,TPA-42--130,"CAB TANQUE PUNTA AGUJA 8 X 1/2 (4,2 X 13)",UN,8000,22.4528,2025-09-24,borroni,FIJACIONES
TOR,TPA-42--190,"CAB  TANQUE PUNTA AGUJA 8 X 3/4 (4,2 X 19)",UN,8000,28.0722,2025-09-24,borroni,FIJACIONES
TOR,TPM-42--130,"CAB TANQUE  PUNTA MECHA 8 x 1/2 (4,2 x 13)",UN,10000,24.9395,2025-09-24,borroni,FIJACIONES
TOR,TPM-42--190,"CAB TANQUE PUNTA MECHA 8 x 3/4 (4,2 x 19)",UN,5000,31.2129,2025-09-24,borroni,FIJACIONES
TOR,TPM-42--250,"CAB TANQUE PUNTA MECHA 8 x 1 (4,2 x 25)",UN,5000,33.6559,2025-09-24,borroni,FIJACIONES
TOR,TPM-48--190,"CAB TANQUE PUNTA MECHA 10 x 3/4 (4,8 x 19)",UN,5000,35.2468,2025-09-24,borroni,FIJACIONES
TOR,TPM-48--250,"CAB TANQUE PUNTA MECHA 10 x 1 (4,8 x 25)",UN,5000,43.9299,2025-09-24,borroni,FIJACIONES
TOR,TPM-48--320,"CAB TANQUE PUNTA MECHA 10 x 1 1/4 (4,8 x 32)",UN,5000,51.876,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--160,DRYWALL PHILLIPS 6 X 5/8 RG,UN,15000,11.2999,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--190,DRYWALL PHILLIPS 6 X 3/4 RG,UN,15000,14.1238,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--250,DRYWALL PHILLIPS 6 X 1  RG,UN,9000,18.5631,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--320,DRYWALL PHILLIPS 6 X 1 1/4 RG,UN,9000,24.2172,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--380,DRYWALL PHILLIPS 6 x 1 1/2 RG,UN,6000,26.6344,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--420,DRYWALL PHILLIPS 6 X 1 5/8 RG,UN,6000,29.4634,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--450,DRYWALL PHILLIPS 6 X 1 3/4 RG,UN,6000,31.4813,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--500,DRYWALL PHILLIPS 6 X 2 RG,UN,6000,33.4932,2025-09-24,borroni,FIJACIONES
TOR,TRG-35--550,DRYWALL PHILLIPS 6 X 2 1/4 RG,UN,6000,36.7262,2025-09-24,borroni,FIJACIONES
TOR,TRG-39--650,DRYWALL PHILLIPS 7 X 2 1/2 RG,UN,4000,41.5655,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--250,DRYWALL PHILLIPS 8 X 1 RG,UN,9000,24.2172,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--320,DRYWALL PHILLIPS 8 X 1 1/4 RG,UN,6000,28.2512,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--380,DRYWALL PHILLIPS 8 X 1 1/2 RG,UN,6000,33.4932,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--420,DRYWALL PHILLIPS 8 X 1 5/8 RG,UN,6000,36.3234,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--450,DRYWALL PHILLIPS 8 X 1 3/4 RG,UN,4800,38.7431,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--500,DRYWALL PHILLIPS 8 X 2 RG,UN,3200,44.3978,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--650,DRYWALL PHILLIPS 8 X 2 1/2 RG,UN,3200,54.8842,2025-09-24,borroni,FIJACIONES
TOR,TRG-42--750,DRYWALL PHILLIPS 8 X 3 RG,UN,2400,65.7823,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--100,DRYWALL PHILLIPS 10 X 4 RG,UN,1600,107.3503,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--250,DRYWALL PHILLIPS 10 X 1 RG,UN,6000,30.6713,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--380,DRYWALL PHILLIPS 10 X 1 1/2 RG,UN,3000,45.6093,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--450,DRYWALL PHILLIPS 10 X 1 3/4 RG,UN,2400,49.6354,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--500,DRYWALL PHILLIPS 10 X 2 RG,UN,2400,56.4996,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--650,DRYWALL PHILLIPS 10 X 2 1/4 RG,UN,2400,71.0306,2025-09-24,borroni,FIJACIONES
TOR,TRG-48--750,DRYWALL PHILLIPS 10 X 3 RG,UN,2400,81.9294,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M06-0100-2-2,"TU AUT  M6 - 1,00 ZD",UN,11000,23.8191,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M08-0100-2-2,"TU AUT  M8 - 1,00 ZD MB",UN,4600,52.7523,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M08-0125-2-2,"TU AUT  M8 - 1,25 ZD",UN,4600,51.6768,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M10-0125-2-2,"TU AUT  M10 - 1,25 ZD MB",UN,2000,115.5439,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M10-0150-2-2,"TU AUT  M10 - 1,50 ZD",UN,2000,111.9671,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M12-0125-2-2,"TU AUT  M12 - 1,25 ZD MB",UN,1400,172.8559,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M12-0150-2-2,"TU AUT  M12  - 1,50 ZD MB",UN,1400,171.0958,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M12-0175-2-2,"TU AUT  M12 - 1,75 ZD",UN,1400,165.8009,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M14-0150-2-2,"TU AUT  M14  - 1,50 ZD MB",UN,850,258.1631,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M14-0200-2-2,"TU AUT  M14 - 2,00 ZD",UN,850,252.8957,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M16-0150-2-2,"TU AUT  M16 - 1,50 ZD MB",UN,700,355.5143,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M16-0200-2-2,"TU AUT  M16 - 2,00 ZD",UN,700,344.5264,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M18-0150-1-2,"TU AUT  M18  - 1,50 ZA",UN,450,444.3971,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M18-0150-2-2,"TU AUT  M18  - 1,50 ZD MB",UN,450,444.3971,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M18-0250-2-2,"TU AUT  M18  - 2,50 ZD",UN,500,444.4113,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M20-0150-2-2,"TU AUT  M20 - 1,50 ZD MB",UN,350,644.3734,2025-09-24,borroni,FIJACIONES
TU,AUT-00-0-M20-0250-2-2,"TU AUT  M20  - 2,50 ZD",UN,500,644.3757,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-102-1300-1-2,TU AUT UNC 1/2 - 13 ZA,UN,1300,215.3231,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-104-2000-1-2,TU AUT UNC 1/4 - 20 ZA,UN,7000,44.2264,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-304-1000-1-2,TU AUT UNC 3/4 - 10 ZA,UN,400,599.2488,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-308-1600-1-2,TU AUT UNC 3/8 - 16 ZA,UN,2800,93.4628,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-316-2400-1-2,TU AUT UNC 3/16 - 24 ZA,UN,10000,30.9223,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-508-1100-1-2,TU AUT UNC 5/8 - 11 ZA,UN,600,424.4192,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-516-1800-1-2,TU AUT UNC 5/16 - 18 ZA,UN,4000,59.3775,2025-09-24,borroni,FIJACIONES
TU,AUT-00-1-916-1200-1-2,TU AUT UNC 9/16 - 12 ZA,UN,850,376.8255,2025-09-24,borroni,FIJACIONES
TU,AUT-00-3-102-1200-1-2,TU AUT BSW 1/2 - 12 ZA,UN,1300,215.3231,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-100-0800-1-1,TU HEX G2 UNC 1- 8 ZA,UN,150,960.2285,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-100-0800-2-1,TU HEX G2 UNC 1- 8 ZD,UN,150,960.2285,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-100-0800-3-1,TU HEX G2 UNC 1- 8 NAT,UN,150,884.7892,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-102-1300-1-1,TU HEX G2 UNC 1/2- 13 ZA,UN,1400,122.5559,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-102-1300-2-1,TU HEX G2 UNC 1/2- 13 ZD,UN,1400,122.5559,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-102-1300-3-1,TU HEX G2 UNC 1/2- 13 NAT,UN,1400,111.8317,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-104-2000-1-1,TU HEX G2 UNC 1/4 - 20 ZA,UN,8000,24.2464,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-104-2000-2-1,TU HEX G2 UNC 1/4 - 20 ZD,UN,8000,24.2464,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-104-2000-3-1,TU HEX G2 UNC 1/4 - 20 NAT,UN,8000,22.1226,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-304-1000-1-1,TU HEX G2 UNC 3/4- 10 ZA,UN,400,381.1164,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-304-1000-2-1,TU HEX G2 UNC 3/4- 10 ZD,UN,400,381.1164,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-304-1000-3-1,TU HEX G2 UNC 3/4- 10 NAT,UN,400,347.7278,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-308-1600-1-1,TU HEX G2 UNC 3/8 - 16 ZA,UN,3500,51.1666,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-308-1600-2-1,TU HEX G2 UNC 3/8 - 16 ZD,UN,3500,51.1666,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-308-1600-3-1,TU HEX G2 UNC 3/8 - 16 NAT,UN,3500,46.6868,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-316-2400-1-1,TU HEX G2 UNC 3/16 - 24 ZA,UN,15000,19.2093,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-316-2400-2-1,TU HEX G2 UNC 3/16 - 24 ZD,UN,25000,19.2093,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-316-2400-3-1,TU HEX G2 UNC 3/16 - 24 NAT,UN,15000,16.849,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-316-2456-1-1,TU HEX G2 UNC 3/16 - 24 ZA (Llave 5/16),UN,8000,14.1155,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-316-2456-3-1,TU HEX G2 UNC 3/16 - 24 NAT (Llave 5/16) - ALTURA 4.00 MM,UN,8000,12.5805,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-508-1100-1-1,TU HEX G2 UNC 5/8 - 11 ZA,UN,700,237.9195,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-508-1100-2-1,TU HEX G2 UNC 5/8 - 11 ZD,UN,700,237.9195,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-508-1100-3-1,TU HEX G2 UNC 5/8 - 11 NAT,UN,700,217.0754,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-516-1800-1-1,TU HEX G2 UNC 5/16- 18 ZA,UN,5000,35.433,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-516-1800-2-1,TU HEX G2 UNC 5/16- 18 ZD,UN,5000,35.433,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-516-1800-3-1,TU HEX G2 UNC 5/16- 18 NAT,UN,5000,32.3334,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-708-0900-1-1,TU HEX G2 UNC 7/8 - 9 ZA,UN,300,627.5545,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-708-0900-2-1,TU HEX G2 UNC 7/8 - 9 ZD,UN,300,627.5545,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-708-0900-3-1,TU HEX G2 UNC 7/8 - 9 NAT,UN,300,578.2453,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-716-1400-1-1,TU HEX G2 UNC 7/16- 14 ZA,UN,2000,91.8879,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-716-1400-2-1,TU HEX G2 UNC 7/16- 14 ZD,UN,2000,91.8879,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-716-1400-3-1,TU HEX G2 UNC 7/16- 14 NAT,UN,2000,83.8442,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-716-1458-1-1,TU HEX G2 UNC 7/16- 14 ( Llave 5/8)  ZA,UN,2000,91.8879,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-716-1458-3-1,TU HEX G2 UNC 7/16- 14 ( Llave 5/8)  NAT,UN,2000,83.8442,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-916-1200-1-1,TU HEX G2 UNC 9/16- 12 ZA,UN,1000,186.4526,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-916-1200-2-1,TU HEX G2 UNC 9/16- 12 ZD,UN,1000,186.4526,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-1-916-1200-3-1,TU HEX G2 UNC 9/16- 12 NAT,UN,1000,170.1213,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-3-102-1200-1-1,TU HEX G2 BSW 1/2- 12 ZA,UN,1400,122.1433,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-3-102-1200-2-1,TU HEX G2 BSW 1/2- 12 ZD,UN,1400,122.1433,2025-09-24,borroni,FIJACIONES
TU,HEX-G2-3-102-1200-3-1,TU HEX G2 BSW 1/2- 12 NAT,UN,1400,106.7133,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M05-0080-1-1,"TU MET M5 - 0,80 ZA",UN,20000,9.8283,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M05-0080-2-1,"TU MET M5 - 0,80 ZD",UN,20000,9.8283,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M05-0080-3-1,"TU MET M5 - 0,8 NAT",UN,20000,9.3555,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M06-0100-1-1,"TU MET M6 - 1,00 ZA",UN,10000,18.0681,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M06-0100-2-1,"TU MET M6 - 1,00 ZD",UN,10000,18.0681,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M06-0100-3-1,TU MET M6 - 1.00 NAT,UN,10000,17.2063,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M07-0100-2-1,"TU MET M7 - 1,00 ZD",UN,10000,22.1226,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M08-0125-1-1,"TU MET M8 - 1,25 ZA",UN,5000,34.8117,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M08-0125-2-1,"TU MET M8 - 1,25 ZD",UN,5000,34.8117,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M08-0125-3-1,"TU MET M8 - 1,25 NAT",UN,5000,33.1528,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M10-0125-1-1,"TU MET M10 - 1,25 ZA MB",UN,2300,75.2201,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M10-0125-2-2,"TU MET M10 - 1,25 ZD MB",UN,2300,75.2201,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M10-0150-1-1,"TU MET M10 - 1,50 ZA",UN,2300,75.2201,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M10-0150-2-1,"TU MET M10 - 1,50 ZD",UN,2300,75.2201,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M10-0150-3-1,"TU MET M10 - 1,50 NAT",UN,2300,71.6158,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M12-0125-1-1,"TU MET M12 - 1,25 ZA MB",UN,1500,113.1589,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M12-0175-1-1,"TU MET M12 - 1,75 ZA",UN,1500,113.1589,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M12-0175-2-1,"TU MET M12 - 1,75 ZD",UN,1500,113.1589,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M12-0175-3-1,"TU MET M12 - 1,75 NAT",UN,1500,107.7885,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M14-0150-1-2,"TU MET M14 - 1,50 ZA MB",UN,1000,186.578,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M14-0150-2-2,"TU MET M14 - 1,50 ZD MB",UN,1000,186.578,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M14-0200-1-2,"TU MET M14 - 2,00 ZA",UN,1000,186.578,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M14-0200-2-2,"TU MET M14 - 2,00 ZD",UN,1000,186.578,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M14-0200-3-2,TU MET M14 - 2.00 NAT,UN,1000,177.6421,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M16-0200-1-2,"TU MET M16 - 2,00 ZA",UN,800,292.0359,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M16-0200-2-2,"TU MET M16 - 2,00 ZD",UN,800,292.0359,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M16-0200-3-2,TU MET M16 - 2.00 NAT,UN,800,275.7253,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M18-0150-1-2,"TU MET M18 - 1,50 ZA",UN,500,438.4758,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M18-0250-1-2,"TU MET M18 - 2,50 ZA",UN,500,438.4758,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M18-0250-2-2,"TU MET M18 - 2,50 ZD",UN,500,438.4758,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M18-0250-3-2,"TU MET M18 - 2,5 NAT",UN,500,413.9474,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M20-0250-1-2,"TU MET M20 - 2,50 ZA",UN,400,552.4817,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M20-0250-2-2,"TU MET M20 - 2,50 ZD",UN,400,552.4817,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M20-0250-3-2,"TU MET M20 - 2,5 NAT",UN,400,521.5763,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M22-0250-2-2,"TU MET M22 - 2,50 ZD",UN,300,615.6075,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M24-0300-1-2,"TU MET M24 - 3,00 ZA",UN,300,955.8835,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M24-0300-2-2,"TU MET M24 - 3,00 ZD",UN,300,955.8835,2025-09-24,borroni,FIJACIONES
TU,MET-00-0-M24-0300-3-2,TU MET M24 - 3 NAT,UN,250,902.4204,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-102-1200-1-1,TU PES  1/2- 12 ZA,UN,1000,204.6048,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-102-1200-2-1,TU PES  1/2- 12 ZD,UN,1000,204.6048,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-102-1200-3-1,TU PES  1/2- 12 NAT,UN,1000,186.7518,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-308-1600-1-1,TU PES  3/8 - 16 ZA,UN,2000,100.2033,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-308-1600-2-1,TU PES  3/8 - 16 ZD,UN,2000,100.2033,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-308-1600-3-1,TU PES  3/8 - 16 NAT,UN,2000,91.4688,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-516-1800-1-1,TU PES  5/16 - 18 ZA,UN,4000,56.6582,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-516-1800-2-1,TU PES  5/16 - 18 ZD,UN,4000,56.6582,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-516-1800-3-1,TU PES  5/16 - 18 NAT,UN,4000,51.7135,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-716-1400-1-1,TU PES  7/16  - 14 ZA,UN,1500,133.7849,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-716-1400-2-1,TU PES  7/16  - 14 ZD,UN,1500,133.7849,2025-09-24,borroni,FIJACIONES
TU,PES-00-0-716-1400-3-1,TU PES  7/16  - 14 NAT,UN,1500,122.1089,2025-09-24,borroni,FIJACIONES
VAR,01-0--M05--1--1,VR 1010 - M5 RD ZA,UN,0,1678.6,2025-09-24,borroni,VARILLAS
VAR,01-0--M05--1--3,VR 1010 - M5 RD NAT,UN,0,1416.128,2025-09-24,borroni,VARILLAS
VAR,01-0--M06--1--1,VR 1010 - M6 RD ZA,UN,0,1247.6576,2025-09-24,borroni,VARILLAS
VAR,01-0--M06--1--3,VR 1010 - M6 RD NAT,UN,0,1055.992,2025-09-24,borroni,VARILLAS
VAR,01-0--M07--1--1,VR 1010 - M7 RD ZA,UN,0,1939.8512,2025-09-24,borroni,VARILLAS
VAR,01-0--M07--1--3,VR 1010 - M7 RD NAT,UN,0,1639.5344,2025-09-24,borroni,VARILLAS
VAR,01-0--M08--1--1,VR 1010 - M8 RD ZA,UN,0,1939.8512,2025-09-24,borroni,VARILLAS
VAR,01-0--M08--1--3,VR 1010 - M8 RD NAT,UN,0,1639.5344,2025-09-24,borroni,VARILLAS
VAR,01-0--M10--1--1,VR 1010 - M10 RD ZA,UN,0,2789.528,2025-09-24,borroni,VARILLAS
VAR,01-0--M10--1--3,VR 1010 - M10 RD NAT,UN,0,2350.04,2025-09-24,borroni,VARILLAS
VAR,01-0--M12--1--1,VR 1010 - M12 RD ZA,UN,0,4807.5104,2025-09-24,borroni,VARILLAS
VAR,01-0--M12--1--3,VR 1010 - M12 RD NAT,UN,0,4050.6144,2025-09-24,borroni,VARILLAS
VAR,01-0--M14--1--1,VR 1010 - M14 RD ZA,UN,0,6326.1856,2025-09-24,borroni,VARILLAS
VAR,01-0--M14--1--3,VR 1010 - M14 RD NAT,UN,0,5359.312,2025-09-24,borroni,VARILLAS
VAR,01-0--M16--1--1,VR 1010 - M16 RD ZA,UN,0,7849.744,2025-09-24,borroni,VARILLAS
VAR,01-0--M16--1--3,VR 1010 - M16 RD NAT,UN,0,6619.1776,2025-09-24,borroni,VARILLAS
VAR,01-0--M18--1--1,VR 1010 - M18 RD ZA,UN,0,11402.272,2025-09-24,borroni,VARILLAS
VAR,01-0--M18--1--3,VR 1010 - M18 RD NAT,UN,0,9613.8,2025-09-24,borroni,VARILLAS
VAR,01-0--M20--1--1,VR 1010 - M20 RD ZA,UN,0,15772.736,2025-09-24,borroni,VARILLAS
VAR,01-0--M20--1--3,VR 1010 - M20 RD NAT,UN,0,13294.512,2025-09-24,borroni,VARILLAS
VAR,01-0--M22--1--1,VR 1010 - M22 RD ZA,UN,0,28200.48,2025-09-24,borroni,VARILLAS
VAR,01-0--M22--1--3,VR 1010 - M22 RD NAT,UN,0,23805.6,2025-09-24,borroni,VARILLAS
VAR,01-0--M24--1--1,VR 1010 - M24 RD ZA,UN,0,39920.16,2025-09-24,borroni,VARILLAS
VAR,01-0--M24--1--3,VR 1010 - M24 RD NAT,UN,0,33864.992,2025-09-24,borroni,VARILLAS
VAR,01-0--M27--1--1,VR 1010 - M27 RD ZA,UN,0,65312.8,2025-09-24,borroni,VARILLAS
VAR,01-0--M27--1--3,VR 1010 - M27 RD NAT,UN,0,55302.24,2025-09-24,borroni,VARILLAS
VAR,01-1--100--1--1,VR 1010 UNC - 1 RD ZA,UN,0,23872.744,2025-09-24,borroni,VARILLAS
VAR,01-1--100--1--3,VR 1010 UNC - 1 RD NAT,UN,0,20576.584,2025-09-24,borroni,VARILLAS
VAR,01-1--102--1--1,VR 1010 UNC - 1/2 RD ZA,UN,0,5005.28,2025-09-24,borroni,VARILLAS
VAR,01-1--102--1--3,VR 1010 UNC - 1/2 RD NAT,UN,0,4244.7216,2025-09-24,borroni,VARILLAS
VAR,01-1--104--1--1,VR 1010 UNC - 1/4 RD ZA,UN,0,1139.0064,2025-09-24,borroni,VARILLAS
VAR,01-1--104--1--3,VR 1010 UNC - 1/4 RD NAT,UN,0,961.9904,2025-09-24,borroni,VARILLAS
VAR,01-1--108--1--1,VR 1010 UNC - 1/8 RD ZA,UN,0,1134.1232,2025-09-24,borroni,VARILLAS
VAR,01-1--108--1--3,VR 1010 UNC - 1/8 RD NAT,UN,0,940.016,2025-09-24,borroni,VARILLAS
VAR,01-1--112--1--1,VR 1010 UNC - 1 1/2 RD ZA,UN,0,65740.08,2025-09-24,borroni,VARILLAS
VAR,01-1--112--1--3,VR 1010 UNC - 1 1/2 RD NAT,UN,0,55387.696,2025-09-24,borroni,VARILLAS
VAR,01-1--114--1--1,VR 1010 UNC - 1 1/4 RD ZA,UN,0,41629.28,2025-09-24,borroni,VARILLAS
VAR,01-1--114--1--3,VR 1010 UNC - 1 1/4 RD NAT,UN,0,35073.584,2025-09-24,borroni,VARILLAS
VAR,01-1--118--1--1,VR 1010 UNC - 1 1/8 RD ZA,UN,0,38088.96,2025-09-24,borroni,VARILLAS
VAR,01-1--118--1--3,VR 1010 UNC - 1 1/8 RD NAT,UN,0,32265.744,2025-09-24,borroni,VARILLAS
VAR,01-1--200--1--1,VR 1010 UNC - 2 RD ZA,UN,0,184218.72,2025-09-24,borroni,VARILLAS
VAR,01-1--200--1--3,VR 1010 UNC - 2 RD NAT,UN,0,155969.408,2025-09-24,borroni,VARILLAS
VAR,01-1--304--1--1,VR 1010 UNC - 3/4 RD ZA,UN,0,10761.352,2025-09-24,borroni,VARILLAS
VAR,01-1--304--1--3,VR 1010 UNC - 3/4 RD NAT,UN,0,9070.544,2025-09-24,borroni,VARILLAS
VAR,01-1--304--3--3,VR 1010 UNC - 3/4 - 1430 MM RD NAT,UN,0,12971.0,2025-09-24,borroni,VARILLAS
VAR,01-1--308--1--1,VR 1010 UNC - 3/8 RD ZA,UN,0,2535.6016,2025-09-24,borroni,VARILLAS
VAR,01-1--308--1--3,VR 1010 UNC - 3/8 RD NAT,UN,0,2136.4,2025-09-24,borroni,VARILLAS
VAR,01-1--316--1--1,VR 1010 UNC - 3/16 RD ZA,UN,0,1064.5376,2025-09-24,borroni,VARILLAS
VAR,01-1--316--1--3,VR 1010 UNC - 3/16 RD NAT,UN,0,830.144,2025-09-24,borroni,VARILLAS
VAR,01-1--508--1--1,VR 1010 UNC - 5/8 RD ZA,UN,0,7372.4112,2025-09-24,borroni,VARILLAS
VAR,01-1--508--1--3,VR 1010 UNC - 5/8 RD NAT,UN,0,6217.5344,2025-09-24,borroni,VARILLAS
VAR,01-1--516--1--1,VR 1010 UNC - 5/16 RD ZA,UN,0,1794.576,2025-09-24,borroni,VARILLAS
VAR,01-1--516--1--3,VR 1010 UNC - 5/16 RD NAT,UN,0,1518.6752,2025-09-24,borroni,VARILLAS
