codigo,descripcion_original,descripcion_borroni,score,estado
>6042,Tarugos en POTES TRANSPARENTE ESPYGA 8 c/Tornillo Caja x 450 (18 Potes Transp. X 25),,0.0,SIN_MATCH
>6043,Tarugos en POTES TRANSPARENTE ESPYGA 10 c/Tornillo Caja x 270 (18 Potes Transp. X 15),,0.0,SIN_MATCH
>6439,Tarugos en POTES TRANSPARENTE PY 5  C/T Caja x 2700 (18 Potes Transp. X 150),,0.0,SIN_MATCH
>6440,Tarugos en POTES TRANSPARENTE PY 6  C/T Caja x 1800 (18 Potes Transp. X 100),,0.0,SIN_MATCH
>6441,Tarugos en POTES TRANSPARENTE PY 8  C/T Caja x 900   (18 Potes Transp. X 50),,0.0,SIN_MATCH
>6442,Tarugos en POTES TRANSPARENTE PY 10 C/T Caja x 450   (18 Potes Transp. X 25),,0.0,SIN_MATCH
>6450,Tarugos en POTES TRANSPARENTE PY 5 P/PRECINTOS  Caja x 450 (18 Potes Transp. X 25),,0.0,SIN_MATCH
>6451,Tarugos en POTES TRANSPARENTE PY 6 P/PRECINTOS  Caja x 450 (18 Potes Transp. X 25),,0.0,SIN_MATCH
>6452,Tarugos en POTES TRANSPARENTE PY 8 P/PRECINTOS  Caja x 450 (18 Potes Transp. X 25),,0.0,SIN_MATCH
>6141,Tarugos en POTES TRANSPARENTE PY 6 Universal con Tornillo Caja x 900 (18 Potes Transp. X 50),,0.0,SIN_MATCH
>6142,Tarugos en POTES TRANSPARENTE PY 8 Universal con Tornillo Caja x 450 (18 Potes Transp. X 25),,0.0,SIN_MATCH
>6143,Tarugos en POTES TRANSPARENTE PY 10 Universal con Tornillo Caja x 270 (18 Potes Transp. X 15),,0.0,SIN_MATCH
>3805,Tarugos en POTES TRANSPARENTE PY  Espyral con Tornillo Caja x 240 (12 Potes Transp. X 20),,0.0,SIN_MATCH
>678,Grampyta PY 5  Bolsa x 750 (15 bolsitas x 50 unid) BLANCA,,0.0,SIN_MATCH
>680,Grampyta PY 8  Bolsa x 750 (15 bolsitas x 50 unid) BLANCA,,0.0,SIN_MATCH
>682,Grampyta PY 10 Bolsa x 750 (15 bolsitas x 50 unid) BLANCA,,0.0,SIN_MATCH
>684,Grampyta Coaxil PY6 Bolsa x 750 (15 bolsitas x 50 unid) BLANCA,,0.0,SIN_MATCH
>686,Grampyta Coaxil PY8 Bolsa x 750 (15 bolsitas x 50 unid) BLANCA,,0.0,SIN_MATCH
>688,Grampyta PY Ã 10 Bolsa x 300 (15 bolsitas x 20 unid) BLANCA,,0.0,SIN_MATCH
>679,Grampyta PY 5  Bolsa x 750 (15 bolsitas x 50 unid) GRIS,,0.0,SIN_MATCH
>681,Grampyta PY 8  Bolsa x 750 (15 bolsitas x 50 unid) GRIS,,0.0,SIN_MATCH
>683,Grampyta PY 10 Bolsa x 750 (15 bolsitas x 50 unid) GRIS,,0.0,SIN_MATCH
>685,Grampyta Coaxil PY6 Bolsa x 750 (15 bolsitas x 50 unid) NEGRA,,0.0,SIN_MATCH
>687,Grampyta Coaxil PY8 Bolsa x 750 (15 bolsitas x 50 unid) NEGRA,,0.0,SIN_MATCH
>689,Grampyta PY Ã 10 Bolsa x 300 (15 bolsitas x 20 unid) NEGRA,,0.0,SIN_MATCH
>2215,Grampyta PY 5  Caja x 3000 (12 Potes x 250 unid) BLANCA,,0.0,SIN_MATCH
>2216,Grampyta PY 8  Caja x 3000 (12 Potes x 250 unid) BLANCA,,0.0,SIN_MATCH
>2217,Grampyta PY 10 Caja x 2400 (12 Potes x 200 unid) BLANCA,,0.0,SIN_MATCH
>2218,Grampyta Coaxil PY6 Caja x 1800 (12 Potes x 150 unid) BLANCA,,0.0,SIN_MATCH
>2219,Grampyta Coaxil PY8 Caja x 1800 (12 Potes x 150 unid) BLANCA,,0.0,SIN_MATCH
>2220,Grampyta PY Ã 10 Caja x   960 (12 Potes x  80 unid) BLANCA,,0.0,SIN_MATCH
>2315,Grampyta PY 5 Caja x 3000 (12 Potes x 250 unid) GRIS,,0.0,SIN_MATCH
>2316,Grampyta PY 8  Caja x 3000 (12 Potes x 250 unid) GRIS,,0.0,SIN_MATCH
>2317,Grampyta PY 10 Caja x 2400 (12 Potes x 200 unid) GRIS,,0.0,SIN_MATCH
>2318,Grampyta Coaxil PY6 Caja x 1800 (12 Potes x 150 unid) NEGRA,,0.0,SIN_MATCH
>2319,Grampyta Coaxil PY8 Caja x 1800 (12 Potes x 150 unid) NEGRA,,0.0,SIN_MATCH
>2320,Grampyta PY Ã 10 Caja x   960 (12 Potes x  80 unid) NEGRA,,0.0,SIN_MATCH
>4056,"Gancho para Techo ""J"" 50 con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un.",,0.0,SIN_MATCH
>4057,"Gancho para Techo ""J"" 60  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un.",,0.0,SIN_MATCH
>4058,"Gancho para Techo ""J"" 70  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un.",,0.0,SIN_MATCH
>4059,"Gancho para Techo ""J"" 80  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un.",,0.0,SIN_MATCH
>4060,"Gancho para Techo ""J"" 90  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un.",,0.0,SIN_MATCH
>4061,"Gancho para Techo ""J"" 100  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un.",,0.0,SIN_MATCH
>3342,PYTONES ABIERTOS PY 5 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3343,PYTONES ABIERTOS PY 6 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3344,PYTONES ABIERTOS PY 8 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3360,PYTONES ABIERTOS PY 10 S/TOPE Caja x 25 Un.,,0.0,SIN_MATCH
>3390,PYTONES ABIERTOS PY 12 S/TOPE Caja x 15 Un.,,0.0,SIN_MATCH
>3351,PYTONES ABIERTOS PY 5 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3352,PYTONES ABIERTOS PY 6 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3353,PYTONES ABIERTOS PY 8 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3363,PYTONES ABIERTOS PY 10 C/TOPE Caja x 25 Un.,,0.0,SIN_MATCH
>3393,PYTONES ABIERTOS PY 12 C/TOPE Caja x 15 Un.,,0.0,SIN_MATCH
>3345,PYTONES CERRADO PY 5 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3346,PYTONES CERRADO PY 6 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3347,PYTONES CERRADO PY 8 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3361,PYTONES CERRADO PY 10 S/TOPE Caja x 25 Un.,,0.0,SIN_MATCH
>3391,PYTONES CERRADO PY 12 S/TOPE Caja x 15 Un.,,0.0,SIN_MATCH
>3354,PYTONES CERRADO PY 5 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3355,PYTONES CERRADO PY 6 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3356,PYTONES CERRADO PY 8 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3364,PYTONES CERRADO PY 10 C/TOPE Caja x 25 Un.,,0.0,SIN_MATCH
>3394,PYTONES CERRADO PY 12 C/TOPE Caja x 15 Un.,,0.0,SIN_MATCH
>3348,PYTONES ESCUADRA PY 5 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3349,PYTONES ESCUADRA PY 6 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3350,PYTONES ESCUADRA PY 8 S/TOPE Caja x 100 Un.,,0.0,SIN_MATCH
>3362,PYTONES ESCUADRA PY 10 S/TOPE Caja x 25 Un.,,0.0,SIN_MATCH
>3392,PYTONES ESCUADRA PY 12 S/TOPE Caja x 15 Un.,,0.0,SIN_MATCH
>3357,PYTONES ESCUADRA PY 5 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3358,PYTONES ESCUADRA PY 6 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3359,PYTONES ESCUADRA PY 8 C/TOPE Caja x 50 Un.,,0.0,SIN_MATCH
>3365,PYTONES ESCUADRA PY 10 C/TOPE Caja x 25 Un.,,0.0,SIN_MATCH
>3395,PYTONES ESCUADRA PY 12 C/TOPE Caja x 15 Un.,,0.0,SIN_MATCH
>13342,Abiertos PY 5 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13343,Abiertos PY 6 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13344,Abiertos PY 8 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13360,Abiertos PY 10 S/TOPE BOX x 500 u.  (20 cajas x 25 u.),,0.0,SIN_MATCH
>13390,Abiertos PY 12 S/TOPE BOX x 300 u.  (20 cajas x 15 u.),,0.0,SIN_MATCH
>13351,Abiertos PY 5 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13352,Abiertos PY 6 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13353,Abiertos PY 8 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13363,Abiertos PY 10 C/TOPE BOX x 500 u.  (20 cajas x 25 u.),,0.0,SIN_MATCH
>13393,Abiertos PY 12 C/TOPE BOX x 300 u.  (20 cajas x 15 u.),,0.0,SIN_MATCH
>13345,Cerrados PY 5 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13346,Cerrados PY 6 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13347,Cerrados PY 8 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13361,Cerrados PY 10 S/TOPE BOX x 500 u.  (20 cajas x 25 u.),,0.0,SIN_MATCH
>13391,Cerrados PY 12 S/TOPE BOX x 300 u.  (20 cajas x 15 u.),,0.0,SIN_MATCH
>13354,Cerrados PY 5 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13355,Cerrados PY 6 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13356,Cerrados PY 8 C/TOPE BOX x 1000 u.  (20 cajas x 50 u.),,0.0,SIN_MATCH
>13364,Cerrados PY 10 C/TOPE BOX x 500 u.  (20 cajas x 25 u.),,0.0,SIN_MATCH
>13394,Cerrados PY 12 C/TOPE BOX x 300 u.  (20 cajas x 15 u.),,0.0,SIN_MATCH
>13348,Escuadras PY 5 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13349,Escuadras PY 6 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13350,Escuadras PY 8 S/TOPE BOX x 2000 u.(20 cajas x 100 u.),,0.0,SIN_MATCH
>13362,Escuadras PY 10 S/TOPE BOX x 500 u.  (20 cajas x 25 u.),,0.0,SIN_MATCH
>13392,Escuadras PY 12 S/TOPE BOX x 300 u.  (20 cajas x 15 u.),,0.0,SIN_MATCH
>13357,Escuadras PY 5 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13358,Escuadras PY 6 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13359,Escuadras PY 8 C/TOPE BOX x 1000 u.(20 cajas x 50 u.),,0.0,SIN_MATCH
>13365,Escuadras PY 10 C/TOPE BOX x 500 u.  (20 cajas x 25 u.),,0.0,SIN_MATCH
>13395,Escuadras PY 12 C/TOPE BOX x 300 u.  (20 cajas x 15 u.),,0.0,SIN_MATCH
>790757863441,FIN,,0.0,SIN_MATCH
>16,A CUENTA DE IMPORTACION DE INSUMOS INDUSTRIALES,,0.0,SIN_MATCH
>5000-U-2.1/2,"GRAMPA U BOLT 2 1/2""",,0.0,SIN_MATCH
>17,PRUEBA,,0.0,SIN_MATCH
>TTRG2NC047016Z,TOR. TANQ. RAN. G2 3/16 X 5/8 ZINC,,0.0,SIN_MATCH
>BHG5MA10050CCD,"BULON HEXAGONAL (8.8) M10-1,50-50 DICRO CON CUELLO",,0.0,SIN_MATCH
>APB140Z,ARANDELA PLANA BISELADA 9/16 ZINC,ARANDELAS PLANAS 9/16,0.841,MATCH
>APB079Z,ARANDELA PLANA BISELADA 5/16 ZINC,ARANDELAS PLANAS 5/16,0.841,MATCH
>TUTHCG2MC14D,TCA .HEX.TORN CONTRAT. G2 M14-1 DICRO,,0.0,SIN_MATCH
>TUHPG2NC110Z,TUERCA HEXAGONAL PESADA G2 7/16-UNC (14) ZINC,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 7/16,0.774,MATCH
>TUTHCBG2MC020N,TCA.TORN.CASTILLO BAJA G2 M20-1 NAT,,0.0,SIN_MATCH
>REVISTA,REVISTA MAGAZINE BULONERO,,0.0,SIN_MATCH
>PACG10MA08040F,"PRIS.ALLEN C/CIL.G10 M8-1,25-40 FOSF",,0.0,SIN_MATCH
>TUABG2MA33D,"TUERCA AUTOFR.BAJA G2 M33-3,5 DICRO",,0.0,SIN_MATCH
>AP125B14Z,ARANDELA PLANA DIN125B14 ZINC,ARANDELAS PLANAS 1,0.781,MATCH
>TUTHCG2MA10DIZQ,TCA.HEX.TORN CONTRAT. G2 M10-1.50 DICRO IZQUIERDA,,0.0,SIN_MATCH
>XHMN14050ZINC,AUTOPERF.C/HEX. PTA MECHA NÂ°14X2 ZINC,,0.0,SIN_MATCH
>AG125Z,ARANDELA GROWER 1/2 ZINC,ARANDELAS GROWER - PULIDAS 1/2,0.831,MATCH
>AG095Z,ARANDELA GROWER 3/8 ZINC,ARANDELAS GROWER - PULIDAS 3/8,0.831,MATCH
>TO52.M6.16.CA,TO52.M6.16.CA - TORNILLO CABEZA FRESADA P/ALLEN M6X16MM,,0.0,SIN_MATCH
>TO52.55.16,TO52.55.16 - TORNILLO CABEZA REDONDA 12-24X16,,0.0,SIN_MATCH
>TO52.55.20.E,TO52.55.20.E - TORNILLO CABEZA HEXAGONAL 12-24X20MM E,,0.0,SIN_MATCH
>TO52.M6.16.E,TO52.M6.16.E - TORNILLO CABEZA HEXAGONAL M6X16MM,,0.0,SIN_MATCH
>TUFDG2MA08ZA,TUERCA HEXAGONAL FLANGE DENTADA G2 M8-1.25 DICRO,,0.0,SIN_MATCH
>XTADN06025F,AUTOPERF TROMP.P/AGUJA DURLOCK NÂ°6X1,,0.0,SIN_MATCH
>TTRG2NC047012Z,TOR. TANQ. RAN. G2 3/16 X 1/2 ZINC,,0.0,SIN_MATCH
>TUTHCG2MC14N,TCA .HEX.TORN CONTRAT. G2 M14-1 NATURAL,,0.0,SIN_MATCH
>PACG10NC047019F,PRIS ALLEN C/CIL.G10 3/16-NC-3/4 FOSF,,0.0,SIN_MATCH
>PACG10NC047009F,PRIS ALLEN C/CIL.G10 3/16-NC-3/8 FOSF,,0.0,SIN_MATCH
>G5/16X250,GANCHOS PARA TEJIDO DE 250 MM (5/16),,0.0,SIN_MATCH
>G5/16X300,GANCHOS PARA TEJIDO DE 300 MM (5/16),,0.0,SIN_MATCH
>BCRTG2WH079063,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/2 ZINC CON TUERCA",,0.0,SIN_MATCH
>BCRGT2WH095155Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 6 ZINC CON TUERCA,,0.0,SIN_MATCH
>BCRTG2WH065063Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/2 ZINC CON TUERCA",,0.0,SIN_MATCH
>BCRTG2WH079056Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/4 ZINC CON TUERCA",,0.0,SIN_MATCH
>BCRGT2WH079140Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 5,1/2 ZINC CON TUERCA",,0.0,SIN_MATCH
>BCRGT2WH079175Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 7 ZINC CON TUERCA,,0.0,SIN_MATCH
>BCRTG2WH079200Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 8 ZINC CON TUERCA,,0.0,SIN_MATCH
>PACG10NC065032F,PRIS ALLEN C/CIL.G10 1/4-NC-1 1/4 FOSF,,0.0,SIN_MATCH
>TUHG5NC160D,TUERCA HEXAGONAL G5 5/8-UNC (11) DICRO,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 5/8,0.664,MATCH
>TUHG8NF160D,TUERCA HEXAGONAL G8 5/8-UNF (11) DICRO,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 5/8,0.664,MATCH
>TUHG5NC190D,TUERCA HEXAGONAL G5 3/4-UNC (10) DICRO,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 3/4,0.664,MATCH
>010113,REMACHE POP ALUMINIO 4 X 16,,0.0,SIN_MATCH
>010120,REMACHE POP ALUMINIO 5 X 16,,0.0,SIN_MATCH
>010121,REMACHE POP ALUMINIO 5 X 20,,0.0,SIN_MATCH
>G5/16X200,GANCHOS PARA TEJIDO DE 200 MM (5/16),,0.0,SIN_MATCH
>TUHPG2NC250Z,TUERCA HEXAGONAL PESADA G2 1-UNC (8) ZINC,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 1,0.758,MATCH
>TTRG2MA04020Z,TOR. TANQ. RAN. G2 M04- 0.7- 20  ZINC,,0.0,SIN_MATCH
>PACG10NC065025F,PRIS ALLEN C/CIL.G10 1/4-NC-1 FOSF,,0.0,SIN_MATCH
>AGI079,ARANDELA GROWER INOXIDABLE 5/16,ARANDELAS GROWER - PULIDAS 5/16,0.9,MATCH
>PACINC065032,PRISIONERO ALLEN C/CIL. INOXIDABLE 1/4-UNC-1 1/4,,0.0,SIN_MATCH
>TUHPG2NC140Z,TUERCA HEXAGONAL PESADA G2 9/16-UNC (12) ZINC,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 9/16,0.774,MATCH
>TUHPG2NC160Z,TUERCA HEXAGONAL PESADA G2 5/8-UNC (11) ZINC,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 5/8,0.767,MATCH
>HXPMV14050Z,AUTOPERF.C/HEX. PTA MECHA C/ARANDELA VULCANIZADA NÂ°14 X 2 ZINC,,0.0,SIN_MATCH
>GRAMPA264X25P,GRAMPA PARA CERCO  264 X 25 PULIDA,,0.0,SIN_MATCH
>PCCG2NC065010N,PRIS.C/CUADRADA G2 1/4-UNC-3/8,,0.0,SIN_MATCH
>PACIMA08025,PRISIONERO ALLEN C/CIL. INOXIDABLE M 8-1.25-25,,0.0,SIN_MATCH
>APBM8D,ARANDELA PLANA BISELADA M8 DICRO,,0.0,SIN_MATCH
>APBM10D,ARANDELA PLANA BISELADA M10 DICRO,,0.0,SIN_MATCH
>010124,REMACHE POP ALUMINIO 5 X 30,,0.0,SIN_MATCH
>PAFG10MA06035F,PRIS ALLEN C/FRES.G10 M6-1-35 FOSF,,0.0,SIN_MATCH
>PAFIMA06035,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M 6-1-35,,0.0,SIN_MATCH
>TTHCIG2NC175N,TCA .HEX.TORN CONTRAT. IZQ. G2 11/16-UNC (18) NAT ALT 7,,0.0,SIN_MATCH
>TTHCDG2NC175N,TCA .HEX.TORN CONTRAT. DER. G2 11/16-UNC (18) NAT ALT 7,,0.0,SIN_MATCH
>BCRTG2WH125100Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 4 ZINC CON TUERCA,,0.0,SIN_MATCH
>BCRTG2WH095100Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 4 ZINC CON TUERCA,,0.0,SIN_MATCH
>TUHG8NC160BO,TUERCA HEXAGONAL G8 5/8-UNC (11) BLACK OXID,,0.0,SIN_MATCH
>TUHG10.9MA12BO,"TUERCA HEXAGONAL G10.9 M12-1,75 BLACK OXID",,0.0,SIN_MATCH
>TUHG10.9MA20BO,"TUERCA HEXAGONAL G10.9 M20-2,5 BLACK OXID",,0.0,SIN_MATCH
>BHG10.9MA20050N,"BULON HEXAGONAL (10.9) M20-2,5-50 BLACK OXID",,0.0,SIN_MATCH
>BHG8NC160050N,BULON HEXAGONAL G8 5/8-UNC-2 BLACK OXID,BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 5/8,0.678,MATCH
>BHG10.9MA12050N,"BULON HEXAGONAL (10.9) M12-1,75-50 BLACK OXID",,0.0,SIN_MATCH
>RHT047056Z,REMACHE HO.TUBULAR 3/16X56 ZINC,,0.0,SIN_MATCH
>RHT047030Z,REMACHE HO.TUBULAR 3/16X30 ZINC,,0.0,SIN_MATCH
>RHT047022Z,REMACHE HO.TUBULAR 3/16X22 ZINC,,0.0,SIN_MATCH
>PACG10NC079038F,PRIS ALLEN C/CIL.G10 5/16-NC-1 1/2 FOSF,,0.0,SIN_MATCH
>PACG10NC079050F,PRIS ALLEN C/CIL.G10 5/16-NC-2 FOSF,,0.0,SIN_MATCH
>PACG10NC095019F,PRIS ALLEN C/CIL.G10 3/8-NC-3/4 FOSF,,0.0,SIN_MATCH
>PACG10NC095032F,PRIS ALLEN C/CIL.G10 3/8-NC-1 1/4 FOSF,,0.0,SIN_MATCH
>PACG10NC095050F,PRIS ALLEN C/CIL.G10 3/8-NC-2 FOSF,,0.0,SIN_MATCH
>PACG10NC125038F,PRIS ALLEN C/CIL.G10 1/2-NC-1 1/2 FOSF,,0.0,SIN_MATCH
>PASG10NC065012F,PRIS.ALLEN S/CABEZA G10 1/4-UNC-1/2 FOSF,,0.0,SIN_MATCH
>TTRG2NC047044Z,TOR. TANQ. RAN. G2 3/16 X 1 3/4 ZINC,,0.0,SIN_MATCH
>TTRG2NC031019Z,TOR. TANQ. RAN. G2 1/8 X 3/4 ZINC,,0.0,SIN_MATCH
>TUIMA039,TUERCA HEXAGONAL INOXIDABLE 5/16-UNC (18),TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 5/16,0.685,MATCH
>PAFINC065032,PRIS ALLEN C/FRES.INOXIDABLE 1/4 X UNC X 1 1/4,,0.0,SIN_MATCH
>APC095D,ARANDELA PLANA COMUN 3/8 DICRO,ARANDELAS PLANAS 1 3/8,0.831,MATCH
>APC079D,ARANDELA PLANA COMUN 5/16 DICRO,ARANDELAS PLANAS 5/16,0.831,MATCH
>BHG5MA08040DCC,"BULON HEXAGONAL (8.8) M8-1,25-40 DICRO CON CUELLO",,0.0,SIN_MATCH
>IM100360,TUERCA REMACHE M 5 CAB. PLANA ZINC,,0.0,SIN_MATCH
>IM100253,TUERCA REMACHE M 6 CAB. PLANA ZINC,,0.0,SIN_MATCH
>TPJI001025W,TOR.PARKER C/FIJ.INOXIDABLE NÂ° 06 X 1 W,,0.0,SIN_MATCH
>TTHCG2MC17N,TUERCA TORNEADA HEXAGONAL G2 M17-1 NATURAL ALT. 8,,0.0,SIN_MATCH
>TFFG2MA04009Z,TORNILLO C/FRESADA PHIL. M04-0.7-9 ZINC,,0.0,SIN_MATCH
>PASG10NC047012F,PRIS.ALLEN S/CABEZA G10 3/16-UNC-1/2 FOSF,,0.0,SIN_MATCH
>PABG10NC047019F,PRIS. ALLEN C/BOT.G10 3/16-UNC-3/4 FOSF,,0.0,SIN_MATCH
>PABG10NC047012F,PRIS. ALLEN C/BOT.G10 3/16-UNC-1/2 FOSF,,0.0,SIN_MATCH
>BECS12X95,BULON DE EXPANSION BECS 12X95,,0.0,SIN_MATCH
>BECS16X90,BULON DE EXPANSION BECS 16X90,,0.0,SIN_MATCH
>TPJCG2G04012Z,TOR.PARKER C/FIJ.COMB.G2 4 X 1/2 ZINC,,0.0,SIN_MATCH
>TFFG2NC047006Z,TOR. C/FRES. PHIL. G2 3/16 X 1/4 ZINC,,0.0,SIN_MATCH
>APBM6D,ARANDELA PLANA BISELADA M6 DICRO,,0.0,SIN_MATCH
>0412660408,TORNILLO (PRIS) CAB. HEXAG. AISI 304 A2 70 INOX. M6 X 30,,0.0,SIN_MATCH
>0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",,0.0,SIN_MATCH
>04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",,0.0,SIN_MATCH
>0415260400,"TUERCA HEXAG. (H=0.8), AISI 304 A2 70, M6",,0.0,SIN_MATCH
>TPJI006009W,TOR.PARKER C/FIJ.INOXIDABLE NÂ° 06 X 3/8 W,,0.0,SIN_MATCH
>XTMDN06041Z,AUTOPERF TROMP.P/MECHA DURLOCK NÂ°6 X 1 5/8,,0.0,SIN_MATCH
>PACG10MA05040F,PRIS.ALLEN C/CIL.G10 M5-0.8-40 FOSF,,0.0,SIN_MATCH
>XHMN12050ZINC,AUTOPERF.C/HEX. PTA MECHA NÂ°12X2 ZINC,,0.0,SIN_MATCH
>PABG10MA08025F,"PRIS.ALLEN C/BOT.G10 M8-1,25-25 FOSF",,0.0,SIN_MATCH
>PABG10MA08020F,"PRIS.ALLEN C/BOT.G10 M8-1,25-20 FOSF",,0.0,SIN_MATCH
>APB065Z,ARANDELA PLANA BISELADA 1/4 ZINC,ARANDELAS PLANAS 1/4,0.831,MATCH
>APB095Z,ARANDELA PLANA BISELADA 3/8 ZINC,ARANDELAS PLANAS 3/8,0.831,MATCH
>APB125Z,ARANDELA PLANA BISELADA 1/2 ZINC,ARANDELAS PLANAS 1/2,0.831,MATCH
>APB160Z,ARANDELA PLANA BISELADA 5/8 ZINC,ARANDELAS PLANAS 5/8,0.831,MATCH
>0415840901,"VARILLA ROSCADA INOXIDABLE , AISI 304 A4 80, M 12 MA",,0.0,SIN_MATCH
>0410160907,"TORNILLO CAB. HEXAG. INOXIDABLE , AISI 304 A2 70, M 12-25 MA",,0.0,SIN_MATCH
>TUHPG2NC190Z,TUERCA HEXAGONAL PESADA G2 3/4-UNC (10) ZINC,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 3/4,0.767,MATCH
>TUHPG2NC220Z,TUERCA HEXAGONAL PESADA G2 7/8-UNC (9) ZINC,TUERCAS HEXAGONALES ESTAMPADAS - GRADO 2 7/8,0.775,MATCH
>BCRTG2WH079125Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 5 ZINC CON TUERCA,,0.0,SIN_MATCH
>PAFIMA03006,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M3 - 0.5 - 6,,0.0,SIN_MATCH
>PAFIMA03025,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M3 - 0.5 - 25,,0.0,SIN_MATCH
>PAFIMA06016,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-16,,0.0,SIN_MATCH
>PAFIMA06020,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-20,,0.0,SIN_MATCH
>PAFIMA08025,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M8-1-25,,0.0,SIN_MATCH
>PABIMA04008,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M4-0.7-8,,0.0,SIN_MATCH
>MAEZ01.00,MECHA A/R EZETA 1.00 MM,,0.0,SIN_MATCH
>MAEZ02.00,MECHA A/R EZETA 2.00 MM,,0.0,SIN_MATCH
>MAEZ01.50,MECHA A/R EZETA 1.50 MM,,0.0,SIN_MATCH
>MAEZ03.00,MECHA A/R EZETA 3.00 MM,,0.0,SIN_MATCH
