codigo,tipo,diametro,paso,largo,grado,sistema,precio_unitario,proveedor,descripcion
codigo,otro,,,,,metrico,precio_unitario,proveedor,descripcion
AB12X60,allen,12,1.75,60,10.9,metrico,1126.71,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 60 10.9"
AB12X70,allen,12,1.75,70,10.9,metrico,1328.94,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 70 10.9"
AB12X80,allen,12,1.75,80,10.9,metrico,1502.28,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 80 10.9"
CÓDIGO,allen,,,,10.9,metrico,,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 DESCRIPCIÓN
AB3/16X1/2,allen,3/16,24,1/2,10.9,imperial,55.64,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1/2
AB3/16X5/8,allen,3/16,24,5/8,10.9,imperial,67.41,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 5/8
AB3/16X3/4,allen,3/16,24,3/4,10.9,imperial,69.55,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 3/4
AB3/16X1 ,allen,3/16,24,1,10.9,imperial,93.09,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1
AB1/4X3/8,allen,1/4,20,3/8,10.9,imperial,80.25,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/8
AB1/4X1/2,allen,1/4,20,1/2,10.9,imperial,81.32,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1/2
AB1/4X5/8,allen,1/4,20,5/8,10.9,imperial,98.44,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 5/8
AB1/4X3/4,allen,1/4,20,3/4,10.9,imperial,107.0,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/4
AB1/4X1 ,allen,1/4,20,1,10.9,imperial,127.33,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1
AB5/16X1/2,allen,5/16,18,1/2,10.9,imperial,162.64,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1/2
AB5/16X5/8,allen,5/16,18,5/8,10.9,imperial,164.78,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 5/8
AB5/16X3/4,allen,5/16,18,3/4,10.9,imperial,181.9,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 3/4
AB5/16X1 ,allen,5/16,18,1,10.9,imperial,214.0,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1
AB1/2x11/4,allen,1/2,13,11/4,10.9,imperial,668.75,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/4
AB1/2x11/2,allen,1/2,13,11/2,10.9,imperial,802.5,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/2
ACNF1/4X23/4,allen,1/4,28,23/4,12.9,imperial,625.95,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 1/4 - 28 x 23/4
ACNF5/8X11/2,allen,5/8,18,11/2,12.9,imperial,2696.4,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 11/2
ACNF5/8X3,allen,5/8,18,3,12.9,imperial,4112.01,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 3
CÓDIGO,allen,,,,12.9,metrico,,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB DESCRIPCIÓN
AC8X1X20,allen,8,1.00,20,12.9,metrico,353.1,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 20 MB"
AC8X1X30,allen,8,1.00,30,12.9,metrico,475.08,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 30 MB"
AC8X1X40,allen,8,1.00,40,12.9,metrico,588.5,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 40 MB"
"AC10x1,00x20",allen,8,1.00,20,12.9,metrico,614.18,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 20 MB"
"AC10x1,00x30",allen,8,1.00,30,12.9,metrico,875.26,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 30 MB"
"AC10x1,00x50",allen,8,1.00,50,12.9,metrico,971.56,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 50 MB"
"AC10x1,00x60",allen,8,1.00,60,12.9,metrico,1097.82,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 60 MB"
"AC10X1,25X30",allen,10,1.25,30,12.9,metrico,659.12,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 30 MB"
"AC10X1,25X40",allen,10,1.25,40,12.9,metrico,875.26,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 40 MB"
"AC10X1,25X60",allen,10,1.25,60,12.9,metrico,1097.82,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 60 MB"
"AC10x1,25x80",allen,10,1.25,80,12.9,metrico,1664.92,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 80 MB"
"AC12X1,50X20",allen,12,1.50,20,12.9,metrico,905.22,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 20 MB"
"AC12x1,50x30",allen,12,1.50,30,12.9,metrico,1016.5,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 30 MB"
"AC12X1,50X45",allen,12,1.50,45,12.9,metrico,1262.6,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 45 MB"
"AC12X1,50X60",allen,12,1.50,60,12.9,metrico,1615.7,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 60 MB"
"AC12X1,50X80",allen,12,1.50,80,12.9,metrico,1964.52,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 80 MB"
"AC14x1,50x60",allen,14,1.50,60,12.9,metrico,2831.22,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 14 x 1,50 x 60 MB"
"AC14x1,50x90",allen,14,1.50,90,12.9,metrico,3426.14,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 14 x 1,50 x 90 MB"
"AC16x1,50x60",allen,16,1.50,60,12.9,metrico,3338.4,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 16 x 1,50 x 60 MB"
"AC16x1,50x70",allen,16,1.50,70,12.9,metrico,3924.76,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 16 x 1,50 x 70 MB"
ACTR4X60,allen,4,0.70,60,12.9,metrico,234.33,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 4 x 0,70 x 60 Todo Rosca"
ACTR5X80,allen,5,0.80,80,12.9,metrico,494.34,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 5 x 0,80 x 80 Todo Rosca"
ACTR6X50,allen,6,1.00,50,12.9,metrico,282.48,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 6 x 1,00 x 50 Todo Rosca"
ACTR6X90,allen,6,1.00,90,12.9,metrico,695.5,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 6 x 1,00 x 90 Todo Rosca"
ACTR8X40,allen,8,1.25,40,12.9,metrico,441.375,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil 8 x 1,25 x 40 Todo Rosca"
ACTR8X60,allen,8,1.25,60,12.9,metrico,624.345,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 8 x 1,25 x 60 Todo Rosca"
ACTR8X100,allen,8,1.25,100,12.9,metrico,1193.05,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 8 x 1,25 x 100 Todo Rosca"
ACTR10X50,allen,10,1.50,50,12.9,metrico,728.67,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 10 x 1,50 x 50 Todo Rosca"
ACTR10X90,allen,10,1.50,90,12.9,metrico,1386.72,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 10 x 1,50 x 90 Todo Rosca"
ACTR12X60,allen,12,1.75,60,12.9,metrico,1211.775,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 12 x 1,75 x 60 Todo Rosca"
